IDs,age,ageDifference,gender,genderDifference,issue,opinionFirst_1,opinionFirst_2,opinionFirst_3,opinionFirst_4,opinionFirst_5,opinionSecond_1,opinionSecond_2,opinionSecond_3,opinionSecond_4,opinionSecond_5,fullLiking_1,fullLiking_2,fullLiking_3,fullLiking_4,fullLiking_5,liking,similarity
439,22,0,1,0,1,1,0,1,1,0,1,0,-1,-1,0,5,5,4,5,3,4.5,1
438,23,-4,1,1,1,-1,-1,1,-1,-1,1,1,1,1,0,4,4,4,5,4,4,1
370,21,-2,0,1,1,0,0,-1,1,0,-1,0,1,0,0,5,5,5,5,1,5,0
1501,49,NaN,1,NaN,1,1,0,1,1,0,-1,1,0,1,1,4,5,4,5,3,4.5,1
383,22,-1,1,1,1,-1,1,-1,-1,1,1,1,1,-1,-1,3,1,3,4,1,2,2
382,23,-3,0,0,1,-1,1,-1,-1,1,1,1,1,-1,-1,1,1,2,1,5,1.5,2
336,22,NaN,1,NaN,1,1,1,1,-1,0,1,1,1,-1,-1,4,5,5,5,2,5,4
534,19,10,0,1,1,-1,0,1,1,1,-1,-1,0,-1,0,5,4,4,4,4,4,1
505,21,17,1,0,1,-1,0,1,0,0,-1,1,-1,1,1,5,3,3,5,4,3,1
502,18,30,1,1,1,0,-1,1,0,0,-1,-1,1,-1,0,3,2,4,5,2,3,2
541,18,NaN,0,NaN,1,1,1,1,1,-1,-1,1,1,1,1,5,5,5,5,5,5,3
465,19,44,1,1,1,1,-1,-1,-1,0,-1,1,1,1,1,5,3,3,5,1,3,0
464,18,NaN,1,NaN,1,1,-1,-1,-1,0,1,1,1,1,-1,3,4,3,2,3,3.5,1
333,18,NaN,0,NaN,1,0,1,1,-1,0,1,1,1,-1,1,4,3,4,5,5,3.5,3
2278,21,NaN,0,NaN,0,1,1,-1,0,1,0,1,-1,0,0,4,2,4,5,1,3,2
1120,19,3,1,1,1,-1,-1,-1,-1,1,-1,0,-1,0,1,3,2,3,3,2,2.5,3
1218,20,26,0,0,1,1,0,1,-1,-1,0,0,1,-1,1,3,3,4,5,3,3.5,2
2241,21,0,1,0,0,-1,-1,-1,-1,-1,1,1,-1,1,0,4,3,3,4,3,3,1
279,21,NaN,1,NaN,1,1,1,1,1,1,1,1,1,1,0,5,4,4,5,3,4,4
424,19,NaN,0,NaN,1,1,-1,-1,-1,1,1,0,-1,-1,-1,3,2,3,5,3,2.5,3
2277,22,-4,0,1,0,-1,-1,-1,1,-1,-1,1,1,-1,-1,4,2,2,4,1,2,2
3393,24,-3,1,1,0,0,1,0,1,-1,1,-1,1,-1,1,5,4,3,5,3,3.5,0
1200,22,-4,1,1,1,-1,1,1,-1,-1,-1,-1,1,-1,-1,3,3,3,3,3,3,4
169,22,-2,0,1,1,1,1,1,-1,1,-1,-1,-1,1,1,5,5,5,5,3,5,1
131,60,-40,1,1,1,1,1,1,1,1,0,1,-1,0,1,5,5,5,5,4,5,2
168,19,1,1,0,1,1,1,-1,-1,0,1,-1,-1,1,1,5,4,5,5,2,4.5,2
114,21,1,1,0,1,-1,-1,-1,1,1,-1,-1,-1,-1,0,3,3,3,5,1,3,3
115,21,2,0,0,1,-1,1,-1,1,1,-1,-1,-1,-1,0,5,4,4,5,2,4,2
2464,19,3,0,1,0,-1,1,-1,-1,1,-1,1,1,1,1,5,3,3,3,3,3,3
119,21,NaN,0,NaN,1,-1,-1,1,-1,0,1,0,0,-1,0,3,3,3,4,1,3,1
118,21,-3,0,0,1,-1,-1,-1,-1,1,1,-1,-1,0,0,5,4,4,4,3,4,2
149,22,0,0,0,1,1,-1,-1,-1,1,-1,-1,-1,-1,1,3,3,4,4,3,3.5,4
146,21,0,1,1,1,1,-1,1,-1,0,-1,1,1,-1,0,5,4,5,5,4,4.5,2
113,22,-3,0,1,1,-1,-1,-1,-1,1,1,0,1,1,0,5,3,3,4,2,3,0
166,21,-1,0,1,1,1,-1,1,1,-1,1,-1,1,-1,1,5,4,4,5,4,4,3
1266,18,26,1,1,1,1,1,1,-1,1,-1,0,1,1,-1,5,5,5,5,3,5,1
2224,21,-1,1,0,0,-1,-1,-1,-1,-1,-1,1,0,1,0,3,3,3,3,3,3,1
1194,23,NaN,1,NaN,1,1,1,1,-1,0,1,1,0,-1,0,4,3,4,4,4,3.5,3
149,22,0,1,0,1,-1,-1,-1,-1,1,1,-1,-1,-1,1,4,5,5,5,1,5,4
174,22,-2,0,0,1,1,-1,1,-1,-1,1,1,1,-1,-1,4,3,3,4,4,3,4
110,19,2,0,0,1,-1,-1,-1,1,1,1,-1,0,-1,0,3,3,3,2,1,3,1
111,19,2,1,1,1,-1,-1,-1,1,0,1,1,-1,-1,0,3,4,3,4,2,3.5,1
1223,18,5,1,0,1,-1,1,1,1,1,1,1,0,0,-1,5,4,5,5,1,4.5,1
1224,19,4,0,1,1,0,-1,1,-1,0,1,1,-1,1,0,5,5,5,4,1,5,0
1301,19,-1,1,0,1,1,-1,1,-1,-1,1,1,-1,1,0,4,2,2,2,3,2,1
2254,22,1,0,0,0,1,-1,1,-1,0,-1,0,-1,-1,-1,5,4,4,5,3,4,1
161,23,-1,0,0,1,1,-1,-1,0,1,-1,0,1,-1,1,5,4,4,5,5,4,1
147,21,1,1,0,1,-1,1,0,-1,1,-1,0,1,-1,0,4,3,3,4,1,3,2
146,21,0,1,1,1,-1,1,1,-1,0,1,-1,1,-1,0,5,4,3,4,4,3.5,2
99,22,0,0,0,1,1,1,1,-1,-1,1,1,0,-1,0,5,4,4,4,2,4,3
148,21,1,1,0,1,-1,-1,0,-1,0,-1,-1,-1,-1,1,5,5,5,5,5,5,3
2250,22,-3,1,0,0,1,1,-1,1,-1,1,1,-1,1,-1,5,5,5,5,5,5,5
86,18,11,0,1,1,-1,-1,1,-1,1,0,-1,1,-1,1,4,3,3,4,4,3,4
175,38,-19,0,1,1,-1,1,0,1,0,1,-1,0,-1,0,3,3,5,5,2,4,0
175,19,19,0,1,1,1,-1,0,-1,0,-1,1,0,1,0,4,3,4,3,2,3.5,0
81,21,-1,1,0,1,1,1,0,-1,-1,-1,-1,-1,-1,0,4,3,3,2,2,3,1
2254,23,-1,1,0,0,-1,0,-1,-1,-1,1,-1,1,-1,0,3,3,2,3,2,2.5,1
2255,22,-1,1,0,0,1,-1,-1,1,-1,1,-1,-1,-1,-1,5,4,4,4,2,4,4
147,22,-1,0,0,1,-1,0,-1,-1,0,-1,1,0,-1,1,5,4,4,4,3,4,2
148,22,-1,0,0,1,-1,-1,-1,-1,1,-1,-1,0,-1,0,5,4,4,5,3,4,3
2245,23,NaN,0,NaN,0,0,0,0,0,0,1,1,1,-1,1,5,2,2,4,1,2,0
2245,23,NaN,0,NaN,0,0,0,0,0,0,1,1,1,-1,1,5,2,2,4,1,2,0
2251,20,0,1,1,0,1,1,-1,0,-1,-1,1,-1,-1,-1,4,4,4,5,4,4,3
2249,21,-1,1,1,0,1,1,1,1,0,1,1,-1,-1,0,5,4,4,5,4,4,2
2277,18,4,0,1,0,-1,1,1,-1,-1,-1,-1,-1,1,-1,5,3,3,5,2,3,2
90,18,5,1,0,1,1,-1,1,1,0,-1,0,-1,1,1,4,4,3,2,1,3.5,1
1221,19,0,1,0,1,0,-1,1,-1,0,1,1,0,-1,0,4,4,3,5,3,3.5,1
111,21,-2,1,1,1,1,1,-1,-1,0,-1,-1,-1,1,0,5,4,5,5,5,4.5,1
2616,54,-35,0,0,0,1,-1,1,-1,-1,-1,0,-1,1,-1,5,5,5,5,5,5,1
2613,22,-1,1,1,0,1,1,1,0,-1,-1,-1,1,-1,-1,4,3,3,4,4,3,2
2491,19,-1,0,1,0,0,1,1,1,0,0,1,1,-1,-1,3,3,3,5,3,3,2
2490,19,-1,1,0,0,-1,-1,-1,1,-1,-1,1,1,1,1,4,3,4,5,1,3.5,2
2253,20,-2,0,0,0,0,1,1,1,1,1,1,0,1,-1,3,3,4,5,4,3.5,2
1192,21,-3,1,1,1,-1,-1,1,-1,0,-1,0,-1,-1,0,4,3,3,5,3,3,2
2258,21,NaN,0,NaN,0,1,1,1,1,-1,-1,1,1,1,1,4,4,4,5,5,4,3
2248,20,NaN,1,NaN,0,-1,1,1,1,1,0,1,-1,-1,0,4,1,1,4,1,1,1
1312,22,-2,1,1,1,-1,0,1,1,0,1,1,1,-1,-1,4,4,3,3,3,3.5,1
2257,19,3,1,0,0,1,1,1,1,-1,1,1,1,1,-1,4,4,3,5,3,3.5,5
150,19,2,0,0,1,1,1,1,-1,-1,1,0,1,-1,0,3,3,4,3,3,3.5,3
1186,29,-8,1,1,1,1,1,1,-1,1,1,1,-1,0,0,4,3,3,5,3,3,2
164,21,1,1,1,1,-1,1,1,-1,1,1,1,1,-1,-1,4,3,2,4,3,2.5,3
2223,21,1,0,0,0,-1,-1,-1,1,1,1,1,1,-1,-1,3,2,2,2,3,2,0
167,21,-1,0,1,1,1,1,1,-1,0,-1,-1,1,-1,0,5,4,5,5,3,4.5,2
172,21,-3,0,1,1,1,1,1,-1,-1,-1,1,-1,-1,1,5,5,4,5,5,4.5,2
100,21,1,1,1,1,1,1,1,-1,0,1,1,-1,-1,-1,5,5,5,5,2,5,3
172,18,3,0,1,1,-1,1,-1,-1,1,1,1,1,-1,-1,4,5,4,5,2,4.5,2
142,20,-1,0,1,1,1,1,-1,-1,0,-1,0,-1,-1,0,4,3,3,4,3,3,2
141,21,2,1,0,1,1,1,1,-1,1,1,1,-1,-1,0,4,4,4,5,3,4,3
151,19,3,1,0,1,1,1,1,-1,-1,1,-1,-1,-1,1,4,3,3,5,3,3,2
170,19,1,1,0,1,-1,-1,0,-1,0,-1,0,1,-1,0,5,5,5,5,3,5,2
112,20,-1,1,0,1,1,-1,-1,1,1,1,1,1,1,1,5,3,3,5,3,3,3
139,23,NaN,0,NaN,1,0,1,-1,-1,0,1,1,1,-1,0,5,5,4,5,4,4.5,2
1303,25,NaN,0,NaN,1,1,1,1,-1,-1,-1,1,-1,-1,1,5,5,5,5,1,5,2
110,21,-2,1,0,1,1,-1,0,-1,0,-1,-1,-1,1,1,3,2,3,4,2,2.5,1
1270,19,-1,0,1,1,1,1,1,1,0,1,1,1,1,-1,5,4,4,5,3,4,4
2249,20,1,1,1,0,1,1,-1,-1,-1,1,1,1,1,0,5,3,4,5,3,3.5,2
1193,22,-4,0,0,1,-1,-1,-1,-1,0,-1,0,1,-1,0,4,4,3,5,3,3.5,2
140,22,0,0,1,1,-1,0,0,-1,0,1,0,1,1,0,3,2,4,5,1,3,0
137,22,NaN,1,NaN,1,1,1,0,1,0,-1,-1,-1,-1,1,4,3,4,5,1,3.5,0
150,21,-2,1,0,1,1,0,0,-1,0,1,1,1,-1,-1,4,3,4,4,3,3.5,2
1222,19,2,1,0,1,-1,1,-1,1,1,0,1,-1,1,-1,4,4,3,5,3,3.5,3
152,21,2,0,1,1,1,1,1,-1,0,-1,0,-1,1,-1,5,5,5,5,4,5,0
1264,18,4,1,0,1,-1,-1,1,-1,0,1,-1,1,-1,1,5,4,4,3,4,4,3
151,22,-3,0,0,1,1,-1,-1,-1,1,1,1,1,-1,-1,4,3,4,5,4,3.5,2
107,21,2,1,0,1,1,1,1,-1,-1,1,1,1,-1,-1,4,4,3,5,1,3.5,5
2285,18,NaN,1,NaN,0,-1,-1,-1,1,-1,-1,1,1,-1,-1,5,3,3,4,1,3,2
106,21,1,0,0,1,-1,-1,1,1,1,-1,-1,0,-1,0,4,4,4,5,3,4,2
1311,19,NaN,0,NaN,1,0,-1,1,1,0,1,0,1,1,-1,3,4,4,3,1,4,2
59,23,-3,1,1,1,1,1,1,-1,0,1,0,1,-1,0,5,5,4,5,3,4.5,3
94,18,3,1,0,1,1,-1,1,-1,0,0,-1,0,0,0,4,2,2,5,1,2,1
1276,23,29,1,0,1,1,1,1,-1,-1,-1,-1,1,1,1,4,3,4,4,1,3.5,1
1277,21,4,1,1,1,-1,0,1,-1,0,-1,-1,1,-1,0,5,3,3,5,4,3,3
48,23,NaN,0,NaN,1,1,1,-1,-1,-1,1,0,1,1,1,3,3,4,4,3,3.5,1
49,19,1,1,1,1,1,1,1,-1,0,1,1,1,-1,0,3,3,4,3,3,3.5,4
161,22,1,1,0,1,-1,0,1,-1,1,1,-1,-1,0,1,5,5,5,5,3,5,1
1168,18,NaN,0,NaN,1,1,1,1,1,1,1,1,1,-1,0,5,5,5,5,5,5,3
160,22,-3,1,1,1,1,-1,1,1,0,1,-1,1,-1,-1,5,3,2,5,3,2.5,3
56,21,NaN,0,NaN,1,0,0,-1,1,1,0,1,1,-1,1,5,4,4,5,4,4,1
95,21,1,1,0,1,1,1,1,-1,0,-1,-1,-1,1,1,4,1,2,5,1,1.5,0
11,19,2,0,0,1,0,-1,0,-1,0,1,1,0,-1,-1,4,3,3,5,2,3,1
2255,21,1,0,0,0,1,-1,-1,-1,-1,1,-1,-1,1,-1,5,4,4,5,5,4,4
1341,20,-1,1,1,1,-1,-1,1,-1,0,-1,-1,1,-1,1,5,4,5,5,4,4.5,4
80,20,2,1,1,1,1,-1,-1,0,0,0,0,0,0,0,5,5,5,5,3,5,0
81,20,1,0,0,1,-1,-1,-1,1,0,1,1,0,-1,-1,4,3,4,5,2,3.5,0
1340,20,3,1,0,1,-1,-1,-1,1,1,-1,-1,1,1,-1,5,5,5,5,4,5,3
3477,22,9,1,0,0,1,-1,-1,1,1,-1,-1,1,-1,1,5,3,4,5,2,3.5,2
3478,21,-3,0,0,0,0,0,0,1,0,1,-1,-1,1,1,5,3,3,5,2,3,1
3477,31,-9,0,0,0,-1,-1,1,-1,1,1,-1,1,-1,1,5,5,5,5,5,5,4
3476,27,-5,1,1,0,1,-1,-1,-1,1,1,1,-1,-1,1,5,5,5,5,5,5,4
3475,51,-29,1,0,0,-1,-1,-1,-1,-1,-1,-1,1,0,1,4,5,4,5,4,4.5,2
54,18,NaN,0,NaN,1,0,0,1,1,1,-1,-1,-1,-1,0,4,4,4,5,2,4,0
11,21,-2,1,0,1,1,1,0,-1,-1,0,-1,0,-1,0,3,3,3,5,3,3,1
68,19,NaN,1,NaN,1,-1,1,1,-1,1,0,-1,-1,1,0,4,4,4,5,2,4,0
70,19,0,1,1,1,-1,-1,1,-1,-1,0,0,1,-1,0,5,3,2,3,3,2.5,2
69,19,NaN,1,NaN,1,1,1,1,-1,1,0,1,-1,-1,1,5,4,4,3,1,4,3
42,22,-4,0,1,1,-1,1,-1,1,-1,-1,0,1,-1,0,5,3,4,5,4,3.5,1
143,19,0,1,1,1,-1,0,0,-1,0,1,1,0,1,0,5,4,4,4,4,4,0
1144,19,NaN,1,NaN,1,-1,0,1,-1,0,1,-1,-1,-1,1,5,4,4,5,4,4,1
2313,19,2,0,1,0,0,1,1,1,-1,0,1,-1,1,-1,5,4,4,4,3,4,3
2314,21,-1,0,0,0,-1,-1,1,-1,-1,1,1,1,-1,-1,4,3,4,5,4,3.5,3
122,22,-1,1,0,1,-1,1,1,0,0,1,0,-1,-1,1,5,4,4,5,4,4,0
121,21,0,1,1,1,1,1,0,0,0,1,1,1,1,0,5,5,5,5,3,5,2
3345,21,0,0,0,0,-1,1,-1,-1,-1,1,1,-1,-1,0,5,4,4,5,1,4,3
174,20,2,1,0,1,1,1,1,-1,-1,1,-1,1,-1,-1,5,3,4,4,3,3.5,4
173,20,1,1,0,1,0,1,1,-1,0,0,-1,1,-1,-1,4,3,4,5,3,3.5,2
2244,22,-2,1,1,0,1,-1,1,-1,-1,0,1,-1,-1,-1,4,2,3,4,2,2.5,2
88,23,-4,0,1,1,1,-1,-1,-1,1,0,0,-1,-1,1,4,4,4,4,1,4,3
86,29,-11,0,1,1,0,-1,1,-1,1,-1,-1,1,-1,1,5,4,5,5,4,4.5,4
87,28,-7,1,0,1,-1,-1,1,1,1,-1,1,-1,-1,1,5,4,5,5,3,4.5,2
89,22,-3,0,0,1,-1,0,-1,-1,0,1,-1,1,-1,0,5,4,4,4,2,4,1
90,23,-5,0,0,1,-1,-1,0,-1,1,1,0,1,1,1,3,3,3,4,2,3,1
97,18,3,1,0,1,-1,1,-1,-1,0,-1,-1,1,1,1,5,4,4,5,4,4,1
1276,52,-29,0,0,1,-1,1,1,1,1,1,1,1,-1,-1,5,5,4,5,5,4.5,2
1301,18,1,0,0,1,1,1,-1,1,0,1,-1,1,-1,-1,5,4,3,5,1,3.5,1
1277,25,-4,1,1,1,-1,-1,1,-1,0,-1,0,1,-1,0,5,5,5,5,5,5,3
91,18,4,1,1,1,1,-1,1,1,-1,1,1,1,1,-1,5,3,4,5,1,3.5,4
2245,23,NaN,0,NaN,0,1,1,1,-1,1,0,0,0,0,0,5,4,5,5,1,4.5,0
115,23,-2,1,0,1,-1,-1,-1,-1,0,-1,1,-1,1,1,4,3,3,5,4,3,2
2251,20,0,1,1,0,-1,1,1,-1,-1,1,1,-1,0,-1,5,3,4,5,3,3.5,2
2250,19,3,0,0,0,1,1,-1,1,-1,1,1,-1,1,-1,3,3,4,5,1,3.5,5
1140,19,2,1,1,1,-1,0,-1,1,0,-1,-1,-1,-1,0,4,4,5,5,1,4.5,2
2296,19,2,1,0,0,-1,1,-1,-1,-1,1,1,-1,-1,-1,5,5,5,5,3,5,4
2295,20,0,1,1,0,-1,-1,1,-1,-1,1,-1,1,0,0,5,3,4,5,3,3.5,2
1116,19,48,1,1,1,-1,-1,-1,1,-1,-1,0,-1,1,-1,4,3,2,3,1,2.5,4
132,20,1,2,0,1,1,-1,0,1,0,1,1,-1,-1,0,4,3,3,4,2,3,1
1260,21,NaN,1,NaN,1,1,1,1,-1,-1,1,1,1,-1,0,3,3,4,5,2,3.5,4
2246,22,-1,0,0,0,1,1,1,-1,-1,0,1,1,1,1,5,4,3,3,4,3.5,2
2247,23,NaN,0,NaN,0,1,0,-1,-1,0,1,0,-1,1,0,3,1,2,4,2,1.5,2
112,19,1,0,0,1,1,-1,1,1,1,1,-1,-1,1,1,5,5,5,5,4,5,4
114,22,-1,0,0,1,0,-1,-1,-1,0,-1,-1,-1,1,1,5,4,4,5,4,4,2
2256,21,-1,0,0,0,1,1,-1,-1,1,-1,1,1,1,1,4,4,4,5,4,4,2
1162,20,1,0,0,1,1,0,1,-1,0,1,1,1,-1,-1,5,4,3,3,4,3.5,3
2257,22,-3,0,0,0,1,1,1,1,-1,1,1,1,1,-1,5,4,5,5,2,4.5,5
1163,21,0,1,1,1,1,1,1,-1,-1,1,1,0,1,-1,5,5,5,5,5,5,3
1252,18,4,0,0,1,1,1,0,0,-1,-1,-1,0,1,0,4,3,4,4,3,3.5,0
1261,20,-1,1,1,1,1,1,1,0,-1,1,1,1,-1,0,4,4,4,4,3,4,3
1240,18,5,1,0,1,1,-1,-1,0,-1,0,1,-1,1,-1,4,4,4,4,4,4,2
1253,18,5,0,1,1,0,1,1,-1,0,-1,0,-1,-1,1,5,4,4,5,3,4,1
1241,18,5,1,0,1,0,1,0,-1,0,1,1,0,-1,-1,5,5,4,4,5,4.5,2
1258,19,3,1,0,1,1,0,1,-1,-1,1,0,1,-1,1,4,4,5,5,2,4.5,3
1257,19,3,1,1,1,1,1,0,-1,-1,1,1,0,-1,0,5,5,5,5,3,5,3
1115,21,47,0,0,1,-1,1,1,-1,-1,-1,0,1,-1,-1,5,4,5,5,3,4.5,4
1115,68,-47,1,0,1,-1,0,1,-1,-1,-1,1,1,-1,-1,5,4,5,5,4,4.5,4
1116,67,-48,1,1,1,-1,0,-1,-1,0,-1,-1,-1,1,-1,4,4,4,5,4,4,2
1141,46,NaN,1,NaN,1,-1,1,-1,1,0,1,-1,1,1,1,5,5,5,5,3,5,1
374,18,0,1,1,1,1,0,1,-1,-1,-1,0,-1,-1,0,5,3,2,4,5,2.5,1
1490,18,1,0,0,1,0,0,-1,-1,0,1,1,1,0,0,2,2,3,4,1,2.5,0
1485,19,NaN,1,NaN,1,1,0,1,-1,-1,0,1,0,-1,-1,5,5,5,5,3,5,2
1481,44,NaN,0,NaN,1,1,-1,1,-1,1,-1,1,-1,-1,1,4,3,4,5,3,3.5,2
1490,19,-1,1,0,1,1,1,1,0,0,0,0,-1,-1,0,3,3,4,4,3,3.5,0
3779,31,-11,1,1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,5,3,3,5,3,3,3
1561,21,NaN,0,NaN,1,1,-1,0,-1,1,-1,1,1,1,1,4,4,4,5,3,4,1
1495,21,NaN,0,NaN,1,-1,-1,-1,1,0,-1,-1,1,1,0,5,4,4,5,2,4,3
1496,22,-1,1,1,1,-1,-1,1,1,0,1,1,1,1,-1,5,5,5,5,5,5,2
420,18,NaN,1,NaN,1,1,1,1,-1,0,1,1,1,-1,0,3,3,3,3,2,3,4
1157,23,-1,1,1,1,1,1,1,-1,-1,1,1,1,-1,-1,5,5,5,5,5,5,5
1138,20,-1,1,1,1,1,1,0,-1,1,1,1,-1,1,-1,4,5,5,4,5,5,2
1157,22,1,1,1,1,1,1,1,-1,-1,1,1,1,-1,-1,5,5,5,5,5,5,5
3435,23,-2,0,0,0,0,0,0,0,0,-1,1,1,1,1,3,4,3,5,5,3.5,0
3440,23,-2,1,0,0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,4,4,3,5,2,3.5,4
3443,23,NaN,1,NaN,0,0,0,-1,-1,-1,-1,-1,-1,1,-1,5,5,5,5,4,5,2
3381,47,-25,1,0,0,-1,1,1,1,-1,1,1,-1,1,-1,4,5,4,5,4,4.5,3
2612,22,-1,1,1,0,1,-1,-1,1,1,-1,1,-1,1,-1,5,5,4,5,3,4.5,2
3409,23,-3,0,1,0,1,1,1,-1,1,1,1,-1,-1,-1,4,4,4,5,3,4,3
2345,18,NaN,0,NaN,0,1,0,1,1,0,-1,0,1,1,0,3,3,3,3,4,3,2
3464,21,0,1,1,0,-1,1,1,-1,1,-1,1,0,1,0,5,4,4,5,3,4,2
3444,19,NaN,1,NaN,0,1,1,0,-1,1,-1,-1,-1,-1,1,4,4,5,5,5,4.5,2
2343,56,NaN,1,NaN,0,1,1,-1,-1,-1,1,1,-1,1,1,5,5,5,5,3,5,3
2612,21,1,1,1,0,-1,1,-1,1,-1,1,-1,-1,1,1,3,4,5,5,5,4.5,2
3468,23,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,5,5,5
3469,21,-1,1,1,0,-1,1,1,0,-1,-1,-1,-1,-1,-1,4,5,3,3,2,4,2
3451,21,0,0,1,0,1,1,1,-1,1,1,1,-1,-1,-1,5,4,4,5,4,4,3
3466,22,-1,0,1,0,-1,1,-1,-1,1,1,1,-1,1,1,4,4,4,5,3,4,3
3465,22,-1,1,1,0,-1,0,-1,1,1,0,1,1,0,-1,5,4,4,5,4,4,0
2624,18,4,1,0,0,1,-1,1,0,-1,1,1,1,1,1,5,5,4,5,4,4.5,2
2622,19,-1,0,1,0,1,1,1,1,0,-1,-1,0,0,-1,4,4,5,5,2,4.5,0
3388,50,-28,0,0,0,1,1,1,1,-1,-1,0,-1,-1,-1,5,5,4,5,4,4.5,1
2480,18,19,1,1,0,-1,-1,1,-1,-1,-1,1,-1,1,-1,5,4,4,4,3,4,2
3356,19,0,0,0,0,-1,1,1,-1,0,1,-1,1,-1,0,5,4,3,5,2,3.5,2
258,18,15,0,0,1,-1,0,1,1,1,-1,-1,1,1,1,5,4,5,4,4,4.5,4
3433,22,-4,1,1,0,-1,0,1,-1,0,-1,1,-1,-1,-1,4,4,4,5,3,4,2
3420,19,0,0,1,0,0,1,-1,0,0,1,1,-1,-1,0,3,2,3,5,3,2.5,2
2492,18,5,0,1,0,-1,1,-1,-1,0,1,1,-1,1,1,4,3,3,4,3,3,2
2488,19,2,0,0,0,-1,1,1,0,-1,1,1,1,-1,-1,4,3,4,5,5,3.5,3
2620,19,NaN,0,NaN,0,-1,-1,1,-1,1,1,1,-1,-1,0,5,3,2,3,3,2.5,1
2616,19,35,1,0,0,-1,0,-1,1,-1,1,-1,1,-1,-1,5,3,3,4,1,3,1
2456,22,NaN,0,NaN,0,-1,1,-1,1,1,-1,0,0,-1,1,5,5,5,5,3,5,2
3432,21,-3,1,1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,5,4,3,5,3,3.5,4
216,18,0,0,1,1,1,1,1,-1,-1,-1,1,1,1,-1,1,3,3,3,1,3,3
3304,22,-1,0,0,0,0,-1,1,1,-1,0,-1,-1,1,0,5,4,5,5,3,4.5,2
3381,22,25,0,0,0,1,1,-1,1,-1,-1,1,1,1,-1,5,4,5,5,4,4.5,3
3440,21,2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,5,4,4,4,5,4,4
3430,22,NaN,0,NaN,0,1,1,-1,-1,1,1,1,1,-1,-1,5,3,2,5,1,2.5,3
3433,18,4,1,1,0,-1,1,-1,-1,-1,-1,0,1,-1,0,4,3,3,4,2,3,2
3435,21,2,1,0,0,-1,1,1,1,1,0,0,0,0,0,4,4,3,3,3,3.5,0
3414,19,3,0,0,0,-1,1,1,-1,1,-1,1,-1,1,-1,4,4,2,4,4,3,2
3434,19,-1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,5,4,4,4,4,4,3
3420,19,0,0,1,0,1,1,-1,-1,0,0,1,-1,0,0,4,3,3,5,4,3,2
3423,32,-11,1,0,0,1,-1,-1,1,1,1,-1,-1,1,-1,4,4,5,5,3,4.5,4
3314,20,0,1,0,0,-1,1,1,1,-1,0,1,1,1,1,5,3,4,5,2,3.5,3
3313,20,NaN,1,NaN,0,-1,-1,-1,1,1,1,-1,1,-1,-1,2,2,3,3,1,2.5,1
3312,21,-1,1,1,0,-1,-1,1,1,-1,-1,0,-1,-1,-1,5,5,5,5,3,5,2
2504,36,NaN,0,NaN,0,-1,1,1,1,-1,-1,1,1,-1,-1,5,5,5,5,5,5,4
3439,23,-3,0,1,0,-1,1,1,0,-1,-1,1,1,1,-1,4,4,5,5,5,4.5,4
3436,22,0,1,1,0,-1,-1,1,0,-1,-1,1,-1,-1,-1,3,2,2,3,4,2,2
3470,21,0,0,0,0,1,-1,-1,1,0,-1,1,1,1,0,4,4,4,5,3,4,1
1160,18,NaN,0,NaN,1,-1,1,1,-1,1,1,1,1,-1,0,4,4,4,4,3,4,3
1161,18,0,0,0,1,0,1,1,-1,0,1,1,0,-1,-1,5,5,4,4,4,4.5,2
3467,21,1,1,1,0,-1,-1,-1,-1,1,1,-1,-1,1,1,5,5,4,5,4,4.5,3
193,20,NaN,1,NaN,1,1,0,1,1,0,1,0,1,-1,0,4,3,3,5,3,3,2
2301,22,-1,0,0,0,1,1,1,1,-1,1,-1,-1,1,-1,5,4,4,5,4,4,3
3378,20,0,1,1,0,-1,1,-1,1,-1,-1,0,1,1,-1,5,4,4,5,4,4,3
1365,18,NaN,1,NaN,1,0,-1,1,-1,-1,-1,1,1,-1,0,4,5,4,5,5,4.5,2
3478,18,3,1,0,0,1,-1,-1,1,1,0,0,0,1,0,3,4,4,5,3,4,1
76,19,1,1,1,1,0,1,1,-1,0,0,1,1,1,0,5,5,5,5,5,5,2
76,20,-1,1,1,1,0,1,1,1,0,0,1,1,-1,0,5,5,5,5,5,5,2
26,20,0,1,0,1,1,1,1,-1,0,-1,0,-1,-1,0,5,4,4,5,4,4,1
27,19,0,1,0,1,-1,1,1,0,0,-1,0,0,1,0,3,3,3,4,1,3,1
82,21,0,0,0,1,-1,-1,-1,1,1,-1,-1,-1,1,1,5,5,4,5,2,4.5,5
39,20,-1,1,1,1,1,1,1,-1,-1,-1,-1,1,-1,1,4,4,4,4,4,4,2
140,22,0,0,1,1,1,0,1,1,0,0,0,0,-1,0,4,3,3,4,3,3,0
2231,23,-3,0,0,0,-1,-1,-1,1,-1,1,1,-1,1,-1,4,3,3,4,3,3,3
