"StartDate","EndDate","Progress","Duration..in.seconds.","Finished","RecordedDate","Gender","Gender_3_TEXT","Age","State","income","Education","Hispanic","Race","Race_6_TEXT","Pets_1","Pets_2","Pets_3","Pets_4","Pets_5","Pets_6","Pets_7","Pets_8","Pets_9","Pets_10","Pets_10_TEXT","Donations_1","Donations_2","Donations_3","Donations_4","Donations_5","Donations_6","Donations_7","Donations_8","Donations_9","Donations_10","Donations_11","Donations_12","Donations_13","Donations_14","Donations_15","Donations_16","Donations_17","Impossible_1","Impossible_2","Impossible_3","Impossible_4","Impossible_5","Impossible_8","Impossible_6","Impossible_7","Impossible_11","Impossible_9","Impossible_10","Blue_dress","Don","assignment_id","participant_id","age","year_of_birth","education","educationScore","gender","femaleAs1MaleAs0","income_1","incomeScore","householdIncomeEstimate","computer_country","device","Location","Age_1","AttnCheck","FL_45_DO_Farmedidentifiableappeal.FIA.","FL_45_DO_Companionidentifiableappeal.CIA.","FL_45_DO_Farmedstatisticalappeal.FSA.","FL_45_DO_Companionstatisticalappeal.CSA.","FL_45_DO_Farmedidentifiableandstatisticalappeal.FISA.","FL_45_DO_Companionidentifiableandstatisticalappeal.CISA.","FL_45_DO_Farmednotextappeal.FNTA.","FL_45_DO_Companionnotextappeal.CNTA.","Flagged_susp","speeder","location.fail","ran.fail","type.fail","computer.fail","dress.fail","suspicious.fail","dupe","IP.fail","rejects","don","cond","CvF","stat","ident","donors","anim.don","AgeGroup","gender.coll","age.gend","regions","reg","race2","race.coll","caseid","weightvec"
"19-09-11 11:47","19-09-11 11:49",100,94,TRUE,"19-09-11 11:49","Woman",NA,43,"New York",4,"Bachelor's degree","No","Caucasian/White",NA,NA,"Cat(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animal rescues, shelters, advocacy groups, or other animal charities (pets, wildlife, marine life, farm animals, etc.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Went to the movies",NA,NA,"Read a book",NA,NA,NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","0","776729fd","5834ff95",43,1976,"Completed bachelor's degree (BA, AB, BS or other)",5,"female",1,"$85,000 to $114,999",5,1e+05,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0,1,0,0,0,"FNTA","Farmed","no stat appeal","no ident victim","non-donor",1,3,2,3,"Northeast",1,1,1,578,0.348951411700468
"19-09-11 11:45","19-09-11 11:49",100,214,TRUE,"19-09-11 11:49","Woman",NA,54,"Pennsylvania",3,"Bachelor's degree","No","Caucasian/White",NA,NA,"Cat(s)","Dog(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Place of worship (church, synagogue, mosque, etc.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Went to the movies",NA,NA,"Read a book",NA,"Went to a sporting event",NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","25","c1772195","16b6a14f",54,1965,"Completed bachelor's degree (BA, AB, BS or other)",5,"female",1,"$40,000 to $59,999",3,50000,"United States","desktop",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,25,"FSA","Farmed","stat appeal","no ident victim","donor",0,4,2,4,"Northeast",1,1,1,579,0.606217840340655
"19-09-11 11:46","19-09-11 11:49",100,176,TRUE,"19-09-11 11:49","Woman",NA,20,"New Jersey",5,"Some college, no degree","No","Caucasian/White",NA,NA,NA,"Dog(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Health charities","ChildrenŠ—Ès charities",NA,NA,NA,NA,NA,"Youth development (sports, extracurricular activities, out-of-school time enrichment, leadership)",NA,NA,NA,NA,NA,NA,"Went to the movies",NA,"Ate a pre-packaged frozen dinner","Read a book",NA,"Went to a sporting event",NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","25","c7a4527e","3752fb91",20,1999,"Completed only high school or the equivalent (for example: GED), no college",2,"female",1,"$85,000 to $114,999",5,1e+05,"United States","desktop",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,25,"FIA","Farmed","no stat appeal","ident victim","donor",0,1,2,1,"Northeast",1,1,1,580,1.73084809107175
"19-09-11 11:46","19-09-11 11:49",100,198,TRUE,"19-09-11 11:49","Woman",NA,32,"Minnesota",2,"High school graduate","No","Caucasian/White",NA,NA,NA,"Dog(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Local social service charities, such as shelters and food banks in your community",NA,"Health charities","ChildrenŠ—Ès charities",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Went to the movies",NA,"Ate a pre-packaged frozen dinner","Read a book",NA,NA,NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","25","b1d66ab8","3367fe99",32,1987,"Completed only high school or the equivalent (for example: GED), no college",2,"female",1,"$25,000 to $39,999",2,32500,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,25,"CISA","Companion","stat appeal","ident victim","donor",0,2,2,2,"Midwest",2,1,1,581,0.468922292222863
"19-09-11 11:48","19-09-11 11:49",100,81,TRUE,"19-09-11 11:49","Woman",NA,36,"Wisconsin",2,"Bachelor's degree","No","Caucasian/White",NA,NA,"Cat(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"I have not given money to any charitable cause in the past 12 months",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Purchased a new television",NA,NA,NA,"Read a book",NA,NA,NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","0","cd29ab9f","7fe57d5f",36,1983,"Completed bachelor's degree (BA, AB, BS or other)",5,"female",1,"$40,000 to $59,999",3,50000,"United States","desktop",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,"CSA","Companion","stat appeal","no ident victim","non-donor",0,3,2,3,"Midwest",2,1,1,582,0.470943339869011
"19-09-11 11:46","19-09-11 11:49",100,169,TRUE,"19-09-11 11:49","Man",NA,37,"New Jersey",3,"Bachelor's degree","No","Asian",NA,"No pets in household",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Local social service charities, such as shelters and food banks in your community",NA,"Health charities",NA,NA,"Emergency relief efforts in the case of a natural disaster, etc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Went to the movies",NA,"Ate a pre-packaged frozen dinner","Read a book",NA,NA,NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","0","fa45c47e","4697bc56",37,1982,"Completed bachelor's degree (BA, AB, BS or other)",5,"male",0,"$40,000 to $59,999",3,50000,"United States","desktop",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,"FIA","Farmed","no stat appeal","ident victim","non-donor",0,3,1,9,"Northeast",1,3,3,583,0.520252691230549
"19-09-11 11:47","19-09-11 11:49",100,129,TRUE,"19-09-11 11:49","Woman",NA,24,"Arizona",2,"Some college, no degree","No","Caucasian/White",NA,NA,NA,"Dog(s)",NA,NA,NA,"Reptile(s) or amphibian(s): Snake, lizard, frog, toad, etc.",NA,NA,NA,NA,NA,"Animal rescues, shelters, advocacy groups, or other animal charities (pets, wildlife, marine life, farm animals, etc.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ate a pre-packaged frozen dinner","Read a book",NA,NA,NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","0","36ad2c03","9ed87a12",25,1994,"Completed trade/technical/vocational training",3,"female",1,"$25,000 to $39,999",2,32500,"United States","desktop",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,"CIA","Companion","no stat appeal","ident victim","non-donor",1,1,2,1,"West",4,1,1,584,1.95815854008855
"19-09-11 11:47","19-09-11 11:49",100,124,TRUE,"19-09-11 11:49","Woman",NA,25,"California",1,"Bachelor's degree","No","Asian",NA,"No pets in household",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Human rights and international development charities either at home or abroad",NA,"Went to the movies",NA,"Ate a pre-packaged frozen dinner","Read a book",NA,NA,NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","10","fdfd7531","2d20c841",25,1994,"Completed bachelor's degree (BA, AB, BS or other)",5,"female",1,"$60,000 to $84,999",4,72500,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0,1,0,0,10,"FNTA","Farmed","no stat appeal","no ident victim","donor",0,2,2,2,"West",4,3,3,585,1.05435692234173
"19-09-11 11:45","19-09-11 11:49",100,226,TRUE,"19-09-11 11:49","Woman",NA,67,"Oregon",1,"Bachelor's degree","No","Caucasian/White",NA,"No pets in household",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I have not given money to any charitable cause in the past 12 months",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Read a book",NA,NA,NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","0","5786931","0b13e6aa",67,1952,"Completed bachelor's degree (BA, AB, BS or other)",5,"female",1,"$10,000 to $24,999",1,17500,"United States","smartphone",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,0,0,0,0,0,0,1,1,0,1,0,"CSA","Companion","stat appeal","no ident victim","non-donor",0,6,2,6,"West",4,1,1,586,4.71437487675528
"19-09-11 11:46","19-09-11 11:49",100,184,TRUE,"19-09-11 11:49","Woman",NA,54,"Minnesota",2,"Master's degree","No","Caucasian/White",NA,NA,NA,"Dog(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animal rescues, shelters, advocacy groups, or other animal charities (pets, wildlife, marine life, farm animals, etc.)","Local social service charities, such as shelters and food banks in your community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","25","1a3c20e4","cf7d92c8",53,1966,"Completed master's degree (MA, MS, MEng, MEd, MBA, or other)",6,"female",1,"$10,000 to $24,999",1,17500,"United States","desktop",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,25,"CIA","Companion","no stat appeal","ident victim","donor",1,4,2,4,"Midwest",2,1,1,587,0.828458177155411
"19-09-11 11:47","19-09-11 11:49",100,124,TRUE,"19-09-11 11:49","Man",NA,36,"Washington",3,"Some college, no degree","No","Caucasian/White",NA,NA,NA,"Dog(s)",NA,NA,NA,NA,NA,NA,NA,NA,"I have not given money to any charitable cause in the past 12 months",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ate a pre-packaged frozen dinner","Read a book",NA,NA,NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","0","ad8a6622","1dffd635",36,1983,"Completed only high school or the equivalent (for example: GED), no college",2,"male",0,"$40,000 to $59,999",3,50000,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,1,0,0,0,"CNTA","Companion","no stat appeal","no ident victim","non-donor",0,3,1,9,"West",4,1,1,588,0.418486993499561
"19-09-11 11:47","19-09-11 11:49",100,133,TRUE,"19-09-11 11:49","Man",NA,42,"Louisiana",5,"Bachelor's degree","No","Caucasian/White",NA,NA,NA,NA,"Fish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Place of worship (church, synagogue, mosque, etc.)",NA,NA,NA,NA,"Fire, police and emergency rescue charities",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Went to the movies",NA,"Ate a pre-packaged frozen dinner",NA,NA,NA,NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","0","0cd6c61c","de4ac9f6",42,1977,"Completed bachelor's degree (BA, AB, BS or other)",5,"male",0,"$115,000 to $149,999",6,132500,"United States","desktop",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,"FSA","Farmed","stat appeal","no ident victim","non-donor",0,3,1,9,"South",3,1,1,589,0.420050958533464
"19-09-11 11:46","19-09-11 11:49",100,195,TRUE,"19-09-11 11:49","Man",NA,29,"Texas",2,"Bachelor's degree","No","Asian",NA,NA,"Cat(s)","Dog(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arts or art-related charities or institutions, including museums and galleries",NA,NA,NA,NA,"Went to the movies",NA,"Ate a pre-packaged frozen dinner","Read a book",NA,NA,NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","0","21274cfd","97738da2",29,1990,"Completed bachelor's degree (BA, AB, BS or other)",5,"male",0,"$25,000 to $39,999",2,32500,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,"CISA","Companion","stat appeal","ident victim","non-donor",0,2,1,8,"South",3,3,3,590,0.402104592277108
"19-09-11 11:46","19-09-11 11:49",100,175,TRUE,"19-09-11 11:49","Man",NA,68,"North Carolina",2,"Bachelor's degree","No","Caucasian/White",NA,"No pets in household",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animal rescues, shelters, advocacy groups, or other animal charities (pets, wildlife, marine life, farm animals, etc.)","Local social service charities, such as shelters and food banks in your community","Place of worship (church, synagogue, mosque, etc.)",NA,NA,NA,"Emergency relief efforts in the case of a natural disaster, etc.","Fire, police and emergency rescue charities","Environmental or nature conservation charities (not specifically animal-related)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ate a pre-packaged frozen dinner","Read a book",NA,"Went to a sporting event",NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","20","8a7446cc","582c3abf",67,1952,"Completed bachelor's degree (BA, AB, BS or other)",5,"male",0,"$25,000 to $39,999",2,32500,"United States","desktop",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,20,"CSA","Companion","stat appeal","no ident victim","donor",1,6,1,12,"South",3,1,1,591,4.93939754229002
"19-09-11 11:47","19-09-11 11:49",100,130,TRUE,"19-09-11 11:49","Woman",NA,35,"North Carolina",5,"Master's degree","No","Caucasian/White",NA,NA,NA,"Dog(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Local social service charities, such as shelters and food banks in your community","Place of worship (church, synagogue, mosque, etc.)",NA,"ChildrenŠ—Ès charities",NA,NA,NA,NA,NA,NA,"Formal education (K-12 schools, colleges, scholarship funds)",NA,NA,NA,NA,NA,"Went to the movies",NA,"Ate a pre-packaged frozen dinner","Read a book",NA,"Went to a sporting event",NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","5","a1bb874b","9023bd2e",35,1984,"Completed master's degree (MA, MS, MEng, MEd, MBA, or other)",6,"female",1,"$150,000 to $199,999",7,175000,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,5,"FISA","Farmed","stat appeal","ident victim","donor",0,3,2,3,"South",3,1,1,592,0.354522013652008
"19-09-11 11:48","19-09-11 11:49",100,72,TRUE,"19-09-11 11:49","Woman",NA,29,"Florida",2,"Associate degree","No","Caucasian/White",NA,NA,"Cat(s)","Dog(s)",NA,NA,NA,NA,NA,NA,NA,NA,"I have not given money to any charitable cause in the past 12 months",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Purchased a new television","Went to the movies",NA,"Ate a pre-packaged frozen dinner","Read a book",NA,"Went to a sporting event",NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","0","3d25db51","ccc4e77d",29,1990,"Completed associate degree only, no bachelor's degree (AA, AS or other)",4,"female",1,"$25,000 to $39,999",2,32500,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,"CISA","Companion","stat appeal","ident victim","non-donor",0,2,2,2,"South",3,1,1,593,0.389643931160387
"19-09-11 11:44","19-09-11 11:49",100,333,TRUE,"19-09-11 11:49","Man",NA,55,"Michigan",2,"Some college, no degree","No","Caucasian/White",NA,NA,NA,"Dog(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ChildrenŠ—Ès charities",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Went to the movies",NA,"Ate a pre-packaged frozen dinner","Read a book",NA,"Went to a sporting event",NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","5","a62d10ee","806c6d66",55,1964,"Completed only high school or the equivalent (for example: GED), no college",2,"male",0,"$25,000 to $39,999",2,32500,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,5,"FISA","Farmed","stat appeal","ident victim","donor",0,5,1,11,"Midwest",2,1,1,594,2.04042332853577
"19-09-11 11:48","19-09-11 11:49",100,81,TRUE,"19-09-11 11:49","Woman",NA,38,"Florida",4,"Master's degree","No","Caucasian/White",NA,NA,NA,"Dog(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animal rescues, shelters, advocacy groups, or other animal charities (pets, wildlife, marine life, farm animals, etc.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Purchased a new television","Went to the movies",NA,NA,"Read a book",NA,NA,NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","0","f72033da","447bb29d",38,1981,"Completed professional degree (JD, MD or other)",7,"female",1,"$115,000 to $149,999",6,132500,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0,1,0,0,0,"FNTA","Farmed","no stat appeal","no ident victim","non-donor",1,3,2,3,"South",3,1,1,595,0.324712532920079
"19-09-11 11:46","19-09-11 11:49",100,218,TRUE,"19-09-11 11:49","Woman",NA,55,"Indiana",2,"Some college, no degree","No","Caucasian/White",NA,NA,"Cat(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Charities that support military troops and/or veterans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Purchased a new television",NA,NA,NA,"Read a book",NA,NA,NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","10","b7ba9f4c","3d686f68",55,1964,"Completed only high school or the equivalent (for example: GED), no college",2,"female",1,"$25,000 to $39,999",2,32500,"United States","desktop",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,10,"FIA","Farmed","no stat appeal","ident victim","donor",0,5,2,5,"Midwest",2,1,1,596,0.983728905580728
"19-09-11 11:47","19-09-11 11:49",100,167,TRUE,"19-09-11 11:50","Woman",NA,69,"Florida",1,"Some college, no degree","No","Caucasian/White",NA,NA,NA,"Dog(s)","Fish",NA,NA,NA,NA,NA,NA,NA,NA,"Animal rescues, shelters, advocacy groups, or other animal charities (pets, wildlife, marine life, farm animals, etc.)",NA,"Place of worship (church, synagogue, mosque, etc.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Human rights and international development charities either at home or abroad","Purchased a new television",NA,NA,"Ate a pre-packaged frozen dinner","Read a book",NA,NA,NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","50","95f265b0","495f2dcd",70,1949,"Completed associate degree only, no bachelor's degree (AA, AS or other)",4,"female",1,"$10,000 to $24,999",1,17500,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0,1,0,0,50,"FNTA","Farmed","no stat appeal","no ident victim","donor",1,6,2,6,"South",3,1,1,597,4.28017767041685
"19-09-11 11:48","19-09-11 11:50",100,106,TRUE,"19-09-11 11:50","Man",NA,30,"Ohio",2,"Bachelor's degree","No","Caucasian/White",NA,NA,NA,"Dog(s)",NA,NA,NA,NA,NA,NA,NA,NA,"I have not given money to any charitable cause in the past 12 months",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Purchased a new television","Went to the movies",NA,"Ate a pre-packaged frozen dinner","Read a book",NA,"Went to a sporting event",NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","0","6155a3e8","b2dc20d8",36,1983,"Completed bachelor's degree (BA, AB, BS or other)",5,"male",0,"$40,000 to $59,999",3,50000,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,1,0,0,0,"CNTA","Companion","no stat appeal","no ident victim","non-donor",0,2,1,8,"Midwest",2,1,1,598,0.3797897300529
"19-09-11 11:48","19-09-11 11:50",100,77,TRUE,"19-09-11 11:50","Man",NA,31,"California",2,"Bachelor's degree","No","Caucasian/White",NA,NA,NA,"Dog(s)",NA,NA,NA,NA,NA,NA,NA,NA,"I have not given money to any charitable cause in the past 12 months",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Went to the movies",NA,"Ate a pre-packaged frozen dinner","Read a book",NA,"Went to a sporting event",NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","0","0e9aa6d8","9beadc6e",32,1987,"Completed bachelor's degree (BA, AB, BS or other)",5,"male",0,"$40,000 to $59,999",3,50000,"United States","desktop",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,"FSA","Farmed","stat appeal","no ident victim","non-donor",0,2,1,8,"West",4,1,1,599,0.347594239534941
"19-09-11 11:47","19-09-11 11:50",100,178,TRUE,"19-09-11 11:50","Man",NA,26,"California",1,"Master's degree","No","Multi-Racial",NA,NA,NA,"Dog(s)",NA,NA,NA,"Reptile(s) or amphibian(s): Snake, lizard, frog, toad, etc.",NA,NA,NA,NA,NA,NA,NA,NA,"Health charities",NA,NA,NA,NA,NA,NA,NA,"Formal education (K-12 schools, colleges, scholarship funds)",NA,NA,NA,NA,NA,"Went to the movies",NA,"Ate a pre-packaged frozen dinner","Read a book",NA,NA,NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","25","5af8375a","90854153",26,1993,"Completed master's degree (MA, MS, MEng, MEd, MBA, or other)",6,"male",0,"$10,000 to $24,999",1,17500,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,25,"CISA","Companion","stat appeal","ident victim","donor",0,2,1,8,"West",4,4,4,600,2.22144402722472
"19-09-11 11:46","19-09-11 11:50",100,225,TRUE,"19-09-11 11:50","Woman",NA,61,"Florida",2,"Some college, no degree","No","Caucasian/White",NA,"No pets in household",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Health charities",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Went to the movies",NA,NA,"Read a book",NA,NA,NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","0","7.08E+25","f8179fc7",62,1957,"Completed only high school or the equivalent (for example: GED), no college",2,"female",1,"$40,000 to $59,999",3,50000,"United States","tablet",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,"CISA","Companion","stat appeal","ident victim","non-donor",0,5,2,5,"South",3,1,1,601,0.817414749359811
"19-09-11 11:44","19-09-11 11:50",100,325,TRUE,"19-09-11 11:50","Woman",NA,67,"Ohio",2,"Associate degree","No","Caucasian/White",NA,NA,"Cat(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animal rescues, shelters, advocacy groups, or other animal charities (pets, wildlife, marine life, farm animals, etc.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Went to the movies",NA,"Ate a pre-packaged frozen dinner",NA,NA,"Went to a sporting event",NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","50","a209001e","6382ebe0",67,1952,"Completed associate degree only, no bachelor's degree (AA, AS or other)",4,"female",1,"$40,000 to $59,999",3,50000,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0,1,0,0,50,"FNTA","Farmed","no stat appeal","no ident victim","donor",1,6,2,6,"Midwest",2,1,1,602,2.67156729642876
"19-09-11 11:48","19-09-11 11:50",100,109,TRUE,"19-09-11 11:50","Man",NA,23,"Louisiana",1,"High school graduate","No","Caucasian/White",NA,NA,"Cat(s)","Dog(s)",NA,NA,"Small mammal(s): Rabbit, mouse, guinea pig, ferret, etc.",NA,NA,NA,NA,NA,"I have not given money to any charitable cause in the past 12 months",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Went to the movies",NA,NA,NA,NA,"Went to a sporting event",NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","0","ef8ec745","1b808486",24,1995,"Completed only high school or the equivalent (for example: GED), no college",2,"male",0,"$10,000 to $24,999",1,17500,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,1,0,0,0,"CNTA","Companion","no stat appeal","no ident victim","non-donor",0,1,1,7,"South",3,1,1,603,2.63241557425536
"19-09-11 11:46","19-09-11 11:50",100,220,TRUE,"19-09-11 11:50","Woman",NA,27,"New York",2,"Bachelor's degree","No","Caucasian/White",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Farmed animals: pigs, cows, sheeps, goats, etc.",NA,NA,NA,NA,"Local social service charities, such as shelters and food banks in your community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Election campaigns (federal, state or local)",NA,NA,"Went to the movies",NA,NA,"Read a book",NA,"Went to a sporting event",NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","0","6.24E+11","4c6b51b4",28,1991,"Completed bachelor's degree (BA, AB, BS or other)",5,"female",1,"$40,000 to $59,999",3,50000,"United States","desktop",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,"CIA","Companion","no stat appeal","ident victim","non-donor",0,2,2,2,"Northeast",1,1,1,604,0.418729756490188
