StartDate,Progress,Duration (in seconds),ResponseId,consent,prolificid,stresstrue_1,simpletrue_1,crackstrue_1,needtrue_1,unpredictabletrue_1,worktrue_1,irrespontrue_1,valuetrue_1,povertytrue_1,cheattrue_1,togethertrue_1,wellbeingtrue_1,economytrue_1,crimetrue_1,benefittrue_1,fairtrue_1,ubinormal_1,ubipandemic_1,stressnormal_1,simplenormal_1,cracksnormal_1,neednormal_1,unpredictablenormal_1,worknormal_1,irresponnormal_1,valuenormal_1,povertynormal_1,cheatnormal_1,togethernormal_1,wellbeingnormal_1,economynormal_1,crimenormal_1,benefitnormal_1,fairnormal_1,strespandemic_1,simplepandemic_1,crackspandemic_1,needpandemic_1,unpredictpandemi_1,workpandemic_1,irresponpandemic_1,valuepandemic_1,povertypandemic_1,cheatpandemic_1,togetherpandemic_1,wellbeingpandemic_1,economypandemic_1,crimepandemic_1,benefitpandemic_1,fairpandemic_1,sec4a_1,sec4a_2,sec4b_1,sec4b_2,sec4b_3,age,gender,country,country_3_TEXT,benefits,ladder_1,ladder_2,ladder_3,ladder_4,ladder_5,ladder_6,ladder_7,ladder_8,ladder_9,ladder_10,poleconomic_1,polsocial_1,leftright_1,affected_1,PROLIFIC_PID
07/05/2020 13:17,100,528,R_2xxaZRtbLvvZVRK,"I consent, begin the study",5c70eafaf6c9fe00013eeafb,50,45,68,10,57,51,53,95,58,71,62,62,65,55,50,69,70,57,84,92,50,83,79,15,50,90,88,56,76,79,69,93,99,87,100,100,90,100,100,50,42,77,100,30,88,93,92,100,100,72,50,70,62,65,85,26,Female,USA,,Yes,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,82,79,47,45,5c70eafaf6c9fe00013eeafb
07/05/2020 13:20,100,372,R_3q7FFmIKUt1lgBw,"I consent, begin the study",55919ec6fdf99b4fccbdfec5,65,100,100,15,90,10,90,80,95,100,75,90,80,80,100,30,90,25,15,100,100,60,75,0,15,50,80,95,25,75,0,10,10,70,80,90,29,70,91,30,2,18,100,75,15,73,70,5,15,30,26,63,80,70,75,29,Male,USA,,No,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,20,60,75,40,55919ec6fdf99b4fccbdfec5
07/05/2020 13:15,100,637,R_1lv3yDqMVuQ0N5y,"I consent, begin the study",5a4c162ed5b53b0001f822d3,92,85,100,8,80,55,50,72,55,82,73,71,50,50,100,72,75,75,72,50,75,95,50,65,35,75,95,90,60,75,50,50,10,70,71,50,85,95,90,75,35,76,95,66,70,75,86,50,11,70,10,50,75,75,75,32,Female,USA,,No,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,30,45,65,50,5a4c162ed5b53b0001f822d3
07/05/2020 13:20,100,331,R_2cpZOAnJcyOC5bw,"I consent, begin the study",5e9d1b81b5e15c25cedaa41b,100,100,100,73,15,100,53,100,100,100,40,56,100,100,100,100,100,20,100,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,69,68,76,36,82,34,71,71,67,64,25,68,70,29,100,32,100,100,98,100,100,40,Female,USA,,No,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,63,25,50,0,5e9d1b81b5e15c25cedaa41b
07/05/2020 13:17,100,555,R_eR8nVXBJfGHZeil,"I consent, begin the study",5dd663c3cf8e7e5efc123950,50,75,39,9,2,50,50,31,6,50,50,51,31,50,44,31,27,39,80,88,71,72,74,63,58,97,73,64,50,89,70,60,61,53,76,90,69,99,100,69,82,75,95,100,82,93,79,79,78,76,75,38,91,85,96,33,Male,USA,,No,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,43,71,50,27,5dd663c3cf8e7e5efc123950
07/05/2020 13:19,100,465,R_2t3YkJyFiaeNhNL,"I consent, begin the study",57587b29713d8400061730e4,75,68,39,28,77,58,64,75,70,26,67,86,62,70,83,65,72,70,61,57,77,86,65,31,39,64,83,66,44,71,78,62,63,65,61,69,63,73,71,36,36,39,76,42,42,60,63,70,66,62,53,85,65,76,91,38,Female,USA,,No,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,60,76,44,34,57587b29713d8400061730e4
07/05/2020 13:05,100,1334,R_r9gKYr9heD3rd3b,"I consent, begin the study",55d4d11258c35800113dc2ab,87,100,100,0,88,100,89,100,87,19,79,100,63,71,86,100,50,100,79,100,100,57,100,0,31,100,88,100,67,100,100,75,100,100,100,100,100,100,100,54,37,100,100,100,100,100,100,100,100,100,93,48,71,89,100,44,Female,USA,,No,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,80,86,19,81,55d4d11258c35800113dc2ab
07/05/2020 13:18,100,548,R_3g17SFhGmB0OWLp,"I consent, begin the study",5ea921d6ac99143877f199b2,75,50,80,40,30,65,50,100,25,10,50,75,80,25,100,40,70,100,70,75,50,70,50,65,70,55,60,65,20,90,80,40,50,50,50,85,100,60,70,50,50,60,85,50,60,70,90,50,75,55,35,75,60,55,90,26,Male,USA,,No,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,70,80,50,70,5ea921d6ac99143877f199b2
07/05/2020 13:16,100,668,R_pau19lzQsAcfCNP,"I consent, begin the study",5ca999aacf827100165119f4,54,71,40,35,52,60,38,67,37,52,65,41,50,43,70,55,60,60,65,55,62,68,69,45,30,75,80,55,67,59,60,58,50,61,67,59,74,72,70,48,40,66,80,46,52,80,56,59,46,71,68,58,68,77,65,34,Male,USA,,No,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,46,65,41,60,5ca999aacf827100165119f4
07/05/2020 13:23,100,323,R_2P0YWWV0PI8enb2,"I consent, begin the study",5c9db776f35c880018bc2fd1,45,9,33,47,14,99,50,50,50,63,6,50,50,8,43,1,2,5,29,32,35,95,37,100,95,50,39,95,17,62,50,29,13,83,33,31,31,74,27,96,87,31,50,86,50,50,50,30,31,86,20,18,65,50,63,46,Male,USA,,No,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,18,78,50,19,5c9db776f35c880018bc2fd1
07/05/2020 13:20,100,536,R_8tSQAowEGfQGEy5,"I consent, begin the study",5b847cdbe611ff0001c326b3,80,50,50,4,60,80,100,60,50,90,73,80,30,90,92,100,29,29,50,100,70,100,86,50,100,87,88,78,50,50,100,80,60,50,50,100,88,100,88,92,100,76,72,94,79,50,100,71,70,50,60,100,70,50,100,29,Female,USA,,No,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,27,83,26,67,5b847cdbe611ff0001c326b3
07/05/2020 13:23,100,363,R_24Mei2rUQLI4ZLg,"I consent, begin the study",5ea563fdc30a775489b25d64,12,15,53,5,11,86,76,22,27,15,15,16,16,11,78,15,51,49,54,80,83,82,55,89,89,64,56,84,55,70,15,54,91,100,99,94,68,90,53,99,89,57,41,99,43,60,53,92,84,91,76,94,79,83,88,54,Male,USA,,No,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,9,13,79,0,5ea563fdc30a775489b25d64
07/05/2020 13:21,100,505,R_2tcmd4SmDo1q7JZ,"I consent, begin the study",5b147696d282ff00015c2c4e,60,87,81,17,80,59,50,60,42,73,50,56,50,67,78,87,33,60,90,90,97,95,93,5,41,85,82,79,73,94,82,67,29,100,99,95,98,64,100,48,39,93,70,45,92,95,54,64,88,90,74,84,74,90,100,26,Female,USA,,No,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,66,97,22,65,5b147696d282ff00015c2c4e
07/05/2020 13:19,100,607,R_szGp9PmiQJOoXbr,"I consent, begin the study",5eb19efb2f6cac0c831e7369,25,71,41,0,10,35,66,48,24,75,49,22,40,35,35,0,10,57,69,0,26,100,67,64,81,22,65,90,54,70,60,35,14,61,63,0,18,86,71,64,57,15,81,95,27,75,66,43,3,82,62,5,67,68,56,18,Male,USA,,Yes,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,53,63,48,7,5eb19efb2f6cac0c831e7369
07/05/2020 13:21,100,482,R_3fHRd1hIwKQFvWA,"I consent, begin the study",5c5eef4a8e5a5a0001b7c018,70,80,80,40,80,61,60,70,50,80,60,60,40,50,70,60,60,60,70,60,70,60,80,25,20,70,70,41,60,70,60,25,80,70,70,80,71,70,80,25,25,70,70,25,60,70,80,25,80,70,60,40,59,60,70,51,Male,USA,,No,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,80,80,15,20,5c5eef4a8e5a5a0001b7c018
07/05/2020 13:21,100,522,R_2ZJHk5cy4aSy1Wn,"I consent, begin the study",5e7a4281f8a91901eb29f1be,30,90,20,20,50,50,50,50,30,80,50,10,80,50,50,50,35,20,90,65,90,90,81,20,100,85,100,90,70,95,90,100,50,100,100,100,95,100,100,40,55,80,100,85,81,100,100,100,65,100,80,51,100,85,90,19,Male,USA,,No,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,20,60,55,65,5e7a4281f8a91901eb29f1be
07/05/2020 13:17,100,717,R_33p2BI8KNiJqIDd,"I consent, begin the study",5c005292232b6c000122198c,83,40,82,20,94,72,61,82,72,74,82,82,81,71,83,67,84,90,83,63,42,66,85,54,61,81,71,62,81,81,80,60,82,67,57,60,57,74,41,54,56,44,59,58,40,60,51,52,30,60,63,64,72,75,77,48,Female,USA,,No,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,74,62,40,61,5c005292232b6c000122198c
07/05/2020 13:25,100,291,R_1o72oGak5VBcZep,"I consent, begin the study",5ea3520c2743690ffef9f36a,61,42,56,43,44,62,65,56,58,64,58,44,56,65,56,45,56,54,61,44,59,57,62,43,40,61,64,46,41,61,54,60,59,64,59,40,65,43,58,61,69,41,40,61,63,57,59,41,60,60,24,38,61,43,66,48,Male,USA,,Yes,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,70,72,69,63,5ea3520c2743690ffef9f36a
07/05/2020 13:18,100,714,R_32PXNalTV7WfDKZ,"I consent, begin the study",5ae3300873930b00012c8b0a,60,100,80,10,70,50,50,70,60,100,80,70,80,50,100,40,100,65,80,100,90,80,80,0,0,50,80,0,40,100,70,40,0,50,80,100,90,70,70,0,0,50,100,0,30,100,50,0,0,50,70,50,100,80,100,37,Male,USA,,No,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,81,100,5,15,5ae3300873930b00012c8b0a
07/05/2020 13:18,100,723,R_74jP9n3y8CJfVRv,"I consent, begin the study",5e95b4723d1b5792c4863f96,92,90,71,23,98,95,50,84,70,93,85,85,76,50,90,50,100,94,96,92,92,92,82,50,76,85,88,100,86,100,69,93,71,79,91,81,90,77,93,100,87,88,75,100,96,80,95,100,39,73,57,100,70,89,99,29,Male,USA,,No,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,39,70,25,89,5e95b4723d1b5792c4863f96
07/05/2020 13:24,100,404,R_3fGHWu9jBLPCWC1,"I consent, begin the study",5b085c95a6f07e00018b8dd7,100,0,100,0,70,100,50,100,50,0,80,50,10,0,100,0,0,70,100,60,19,100,90,0,60,40,30,80,60,70,100,100,0,80,100,95,100,100,100,100,40,100,100,81,100,100,100,100,100,100,8,100,60,100,100,34,Female,USA,,No,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,81,80,10,10,5b085c95a6f07e00018b8dd7
07/05/2020 13:10,100,1213,R_1OVNWzmGOTLVGio,"I consent, begin the study",5e1ec91406121f1f6cab0e0b,15,40,20,1,80,75,75,35,15,50,40,10,20,35,20,30,25,30,75,55,60,75,70,10,90,60,80,85,50,75,90,80,95,80,80,60,75,80,75,61,60,81,80,80,80,70,75,80,95,75,55,70,60,90,95,48,Male,USA,,Yes,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,50,50,45,65,5e1ec91406121f1f6cab0e0b
07/05/2020 13:24,100,405,R_323GgwyJ601tf6t,"I consent, begin the study",558cf4f8fdf99b0f1cc5f52a,50,95,35,20,50,50,70,70,25,85,70,50,60,50,100,50,40,60,59,30,60,92,70,25,75,41,69,50,39,71,50,50,9,90,61,71,95,87,89,58,61,50,71,56,50,75,46,60,9,72,75,75,80,16,64,38,Female,USA,,No,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,94,94,15,25,558cf4f8fdf99b0f1cc5f52a
07/05/2020 13:26,100,312,R_Ofd3Qr259JJltbb,"I consent, begin the study",5b9b0f12d1ff7a00013b3b8a,86,95,90,56,90,29,16,97,69,64,76,81,84,50,98,93,100,100,75,94,79,72,85,39,41,96,92,78,89,90,88,62,87,92,48,33,81,70,53,79,33,26,41,19,63,44,48,38,20,53,10,65,78,81,79,31,Male,USA,,No,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,41,60,50,49,5b9b0f12d1ff7a00013b3b8a
07/05/2020 13:26,100,318,R_3rMVNO75pyfOdJs,"I consent, begin the study",5ca24b9ceb041e00152164f0,61,92,95,12,84,50,50,86,35,50,79,50,38,39,19,19,29,29,50,72,55,68,42,67,70,39,78,86,30,41,61,40,28,43,80,91,69,82,69,50,60,55,64,79,39,80,86,50,97,88,19,80,71,67,91,46,Female,USA,,No,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,55,38,61,70,5ca24b9ceb041e00152164f0
07/05/2020 13:18,100,785,R_3dEsBdz9338FRpk,"I consent, begin the study",5ea21f2368f03612dbab72dd,50,100,100,39,50,19,50,100,98,100,50,81,91,70,100,50,81,81,70,50,97,65,58,32,50,57,100,72,87,83,98,50,49,71,100,100,100,90,97,24,50,75,100,50,76,100,49,75,94,50,32,75,12,34,99,34,Female,USA,,No,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,76,80,11,66,5ea21f2368f03612dbab72dd
07/05/2020 13:22,100,596,R_3m3R07CbaQN3K7r,"I consent, begin the study",5bde3d1a3ec77c0001bddc37,75,95,65,15,80,50,50,60,50,90,50,35,80,30,75,25,80,100,85,85,95,95,95,20,10,20,100,70,20,90,35,40,30,85,75,95,95,95,100,20,20,60,100,15,60,95,65,40,95,95,50,90,85,90,95,33,Female,USA,,No,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,90,100,10,75,5bde3d1a3ec77c0001bddc37
07/05/2020 13:27,100,293,R_1nQ5oXaVlzPjTXG,"I consent, begin the study",5ea0b664c2b7320a4aef95af,15,27,18,31,72,70,51,50,31,14,46,49,68,31,53,39,23,25,80,52,36,37,31,85,65,55,53,33,54,45,26,22,57,55,66,44,31,39,42,58,56,62,57,40,56,61,62,31,60,52,78,65,88,58,91,27,Male,USA,,No,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,52,54,59,65,5ea0b664c2b7320a4aef95af
07/05/2020 13:23,100,514,R_27Tij14Gdeu8vFV,"I consent, begin the study",5a01ddf3728b1b0001ad8ad0,70,100,20,10,100,60,60,100,30,100,90,50,50,65,100,100,85,85,84,100,93,95,87,10,19,92,100,9,88,100,84,30,7,100,100,93,94,89,95,15,16,84,100,9,100,100,77,22,0,88,50,50,81,100,100,26,Female,USA,,No,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,100,100,0,20,5a01ddf3728b1b0001ad8ad0
07/05/2020 13:21,100,640,R_ugOtvWX5oPZtbpL,"I consent, begin the study",5e4f109550df6235ee117630,81,90,20,10,50,20,100,70,10,80,0,73,50,0,50,100,20,100,19,90,90,100,50,81,60,60,83,94,50,70,50,60,50,70,50,100,100,100,80,70,20,71,80,50,50,50,50,80,70,50,20,70,90,81,95,29,Male,USA,,No,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,20,60,50,10,5e4f109550df6235ee117630
07/05/2020 13:23,100,531,R_2PsUgFwiEzjBKRX,"I consent, begin the study",5e9c4237687af215cc017349,,80,91,20,70,,40,85,,80,75,70,100,,100,60,90,100,90,100,90,70,100,30,40,30,90,60,80,100,70,80,100,100,80,85,60,80,80,55,40,30,80,70,61,70,100,70,20,60,60,90,100,80,100,28,Male,USA,,No,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,85,90,20,80,5e9c4237687af215cc017349
07/05/2020 13:26,100,375,R_1P7AbzUINbGfJiv,"I consent, begin the study",5d549decbba55600199ccdc6,67,58,62,56,64,56,54,57,70,59,58,62,60,62,29,58,69,67,63,67,66,50,61,48,47,62,57,50,58,59,63,61,28,50,65,50,68,71,71,70,65,71,65,72,67,68,73,57,56,60,64,64,34,62,67,29,Female,USA,,No,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,60,60,20,59,5d549decbba55600199ccdc6
07/05/2020 13:21,100,687,R_1ie1xAZg5qYByBO,"I consent, begin the study",5974561734b844000168d1e0,100,100,100,44,100,19,59,100,100,100,100,100,100,91,100,100,96,100,36,90,91,100,90,83,20,65,90,90,4,90,91,71,8,92,76,100,100,100,100,16,39,100,97,13,9,95,100,29,100,100,100,100,0,70,100,44,Female,USA,,No,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,84,60,25,100,5974561734b844000168d1e0
07/05/2020 13:22,100,627,R_3HIxIGHjMmz2qU4,"I consent, begin the study",5c625779905eb50001e1b896,91,100,100,77,100,18,50,100,84,100,100,100,92,50,86,100,100,100,93,82,100,42,100,0,28,33,100,17,61,100,18,7,11,87,64,93,100,19,100,22,28,58,100,45,79,100,27,9,23,100,100,88,79,90,100,25,Female,USA,,No,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,100,92,0,63,5c625779905eb50001e1b896
07/05/2020 13:24,100,515,R_116gxTSvO2WAhl8,"I consent, begin the study",5b9f0ebacbabef00011763c2,50,80,100,70,100,0,66,82,50,100,60,70,76,50,50,100,90,72,63,79,72,58,35,64,66,16,10,80,28,56,22,32,62,76,36,75,61,35,68,87,68,62,30,69,29,59,29,33,59,65,37,88,60,76,91,25,Male,USA,,No,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,20,81,58,69,5b9f0ebacbabef00011763c2
07/05/2020 13:23,100,572,R_PNzb8KCDfWUbPPz,"I consent, begin the study",5dbb9407e0a6e81863526af7,0,60,0,0,70,71,70,90,80,90,80,29,80,20,50,70,0,0,100,100,40,61,40,39,100,71,30,20,50,71,30,50,50,30,100,80,30,60,40,30,70,80,40,30,50,60,40,50,50,20,80,30,70,90,60,33,Male,USA,,No,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,20,0,81,10,5dbb9407e0a6e81863526af7
07/05/2020 13:26,100,384,R_3j2PhWWbnG6eMoP,"I consent, begin the study",5db06d3018230d00150d3fd2,45,100,100,37,100,50,50,100,0,100,100,37,50,39,70,50,68,75,96,81,100,100,71,41,100,94,100,60,44,100,71,78,57,100,100,100,100,100,100,0,82,71,100,39,8,100,100,30,86,100,61,39,72,100,100,31,Female,USA,,No,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,86,90,14,92,5db06d3018230d00150d3fd2
07/05/2020 13:21,100,751,R_2txlgDRQZ2p1Npv,"I consent, begin the study",5d8bd332626f6b0016cb2a8a,100,9,71,43,95,40,0,36,100,63,100,81,90,91,81,32,81,82,100,64,87,100,86,30,100,25,100,38,76,100,82,76,82,62,61,38,100,100,34,70,64,33,100,34,100,100,100,100,100,100,100,40,74,100,78,25,Male,USA,,No,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,60,72,34,76,5d8bd332626f6b0016cb2a8a
07/05/2020 13:23,100,637,R_RqSWPZ4o425iQh3,"I consent, begin the study",5e502dc2362d3a06fcd45f21,50,75,60,0,61,80,90,60,40,15,45,40,10,50,70,35,0,60,70,50,60,65,50,60,100,30,70,90,50,90,80,63,50,50,70,80,71,90,60,35,56,50,60,50,30,80,30,41,20,70,80,50,30,35,90,19,Male,USA,,No,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,40,60,60,20,5e502dc2362d3a06fcd45f21
07/05/2020 13:28,100,383,R_1ewQYUbgRg7f1a3,"I consent, begin the study",5eb310b0a71e350db017dd05,100,100,100,100,80,60,90,100,100,10,100,100,100,100,100,100,100,100,100,100,100,100,89,8,5,70,100,10,100,100,87,100,62,100,100,100,100,100,95,0,0,81,100,0,100,100,94,100,81,94,100,80,20,80,100,38,Male,USA,,No,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,85,100,1,10,5eb310b0a71e350db017dd05
07/05/2020 13:06,100,1718,R_7TZQhCwKa4fiCmB,"I consent, begin the study",5e7a12d3f314dd01df80cb82,13,71,92,9,83,78,88,74,92,90,65,14,45,15,82,86,81,75,67,92,71,74,73,4,38,40,73,100,78,65,68,84,100,91,78,79,84,77,78,79,45,65,67,100,75,62,63,69,100,73,21,20,77,66,87,29,Male,USA,,No,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,29,61,50,12,5e7a12d3f314dd01df80cb82
07/05/2020 13:30,100,253,R_rqFtiL4dfuaEsWl,"I consent, begin the study",5a0c63e15d06850001affd96,100,100,100,100,100,100,50,100,100,100,100,100,100,100,100,100,100,100,100,100,100,50,100,0,0,100,100,17,100,100,100,100,100,100,100,100,100,50,100,0,0,100,100,0,100,100,100,100,100,100,92,88,79,100,95,35,Male,USA,,No,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,75,75,0,80,5a0c63e15d06850001affd96
07/05/2020 13:25,100,629,R_1rDNpTRQz4OtmUW,"I consent, begin the study",5590e768fdf99b1e5e44e525,56,71,65,50,60,50,50,50,50,75,50,58,65,57,65,50,50,65,68,59,70,70,75,19,50,55,72,55,61,79,65,67,50,72,74,75,80,82,81,62,55,60,77,54,66,78,70,75,50,70,70,70,55,85,80,32,Male,USA,,Yes,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,70,75,37,33,5590e768fdf99b1e5e44e525
07/05/2020 13:24,100,659,R_1liabz5xlfzNhmU,"I consent, begin the study",5eb2970aade83c000c283356,28,100,100,100,100,100,100,100,100,0,99,100,52,22,52,100,0,100,70,92,79,90,100,15,28,90,100,28,100,100,33,20,47,96,90,90,18,80,82,90,83,78,87,81,92,100,71,92,37,73,19,56,88,73,28,43,Male,USA,,No,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,90,84,85,34,5eb2970aade83c000c283356
07/05/2020 13:22,100,796,R_3F2o5VRD2A6Fies,"I consent, begin the study",5de742ec31229a6c3fe709da,50,94,90,5,12,100,100,38,50,50,19,34,50,70,19,9,18,0,100,70,52,100,60,62,100,53,50,59,60,93,65,30,0,41,100,100,89,100,70,50,100,60,50,100,100,84,100,70,40,100,50,95,100,100,100,65,Male,USA,,Yes,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,30,40,80,70,5de742ec31229a6c3fe709da
07/05/2020 13:27,100,536,R_27JuE121uv5BQGB,"I consent, begin the study",5abd2b4fe734400001d9ee98,61,85,81,50,43,50,50,85,50,80,80,60,70,60,93,79,91,89,60,60,67,81,68,91,89,50,72,84,50,52,72,62,72,77,77,65,54,68,85,92,85,52,65,89,55,55,81,85,73,91,50,88,88,70,65,33,Female,USA,,No,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,30,53,50,8,5abd2b4fe734400001d9ee98
07/05/2020 13:25,100,661,R_sBtEzBmAOLtkyl3,"I consent, begin the study",5dd3f0719b66eb3cdbbbda08,80,90,75,25,80,95,50,80,80,65,80,50,91,50,90,85,80,90,50,60,60,75,60,90,85,10,75,90,30,50,30,50,10,50,50,70,80,90,90,50,60,50,80,50,50,75,75,65,10,70,0,90,90,90,90,45,Female,USA,,No,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,50,75,30,85,5dd3f0719b66eb3cdbbbda08
07/05/2020 13:26,100,608,R_2pJolrHIr8isqQ5,"I consent, begin the study",5a4d85ddac413f0001e61254,63,100,45,40,100,35,50,100,40,100,100,50,50,45,50,100,100,100,60,100,59,35,90,89,25,63,60,100,66,100,90,72,20,100,94,100,100,60,100,100,33,92,92,100,100,90,100,69,60,100,5,75,75,90,100,49,Male,USA,,No,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,5,50,50,100,5a4d85ddac413f0001e61254
07/05/2020 13:09,100,1657,R_3ND0XCtP3QBTnA5,"I consent, begin the study",5e14ab383ccda2aaf0e0f824,80,68,86,18,78,60,68,70,75,84,85,73,71,68,98,53,72,100,76,65,75,76,76,63,29,81,95,46,71,72,81,68,93,76,67,66,95,90,93,75,19,89,81,38,84,85,73,38,100,100,64,77,22,79,83,21,Female,USA,,No,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,81,100,0,83,5e14ab383ccda2aaf0e0f824
07/05/2020 13:27,100,571,R_2uKdLAXWDdneEUN,"I consent, begin the study",5e9bd2230273320dc4b542ee,63,31,68,30,71,67,61,80,40,52,71,62,56,50,60,44,67,36,66,50,57,47,66,60,46,61,64,56,58,52,60,57,34,55,71,44,58,67,75,60,44,50,57,56,64,58,83,56,46,59,40,54,65,87,75,18,Female,USA,,No,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,64,83,15,56,5e9bd2230273320dc4b542ee
07/05/2020 13:25,100,707,R_21HAIXL2sbnw45H,"I consent, begin the study",5805072a551314000145b3c0,52,81,81,20,81,81,51,81,20,81,51,52,19,51,51,80,51,19,80,19,81,82,51,53,51,82,81,20,82,82,24,81,52,51,81,51,81,81,80,21,51,52,82,51,51,80,81,80,53,52,81,52,81,82,82,30,Male,USA,,Yes,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,51,51,48,80,5805072a551314000145b3c0
07/05/2020 13:29,100,487,R_2OHXVarnkwFhIRN,"I consent, begin the study",5ddddb0659b1b0d3e08cb77d,60,60,90,5,90,45,80,90,75,90,90,70,80,50,70,60,40,91,25,30,20,80,19,10,60,30,40,30,20,60,40,60,5,20,80,80,95,70,39,30,10,60,60,0,20,90,40,10,30,70,80,95,80,80,95,24,Female,USA,,No,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,60,80,10,90,5ddddb0659b1b0d3e08cb77d
07/05/2020 13:25,100,694,R_1g6BrFZ7etNFPhB,"I consent, begin the study",5bf150273941490001fd47fa,100,100,100,81,100,50,50,100,100,100,81,100,100,90,100,100,100,100,100,100,100,100,100,50,50,100,100,100,100,100,100,100,100,100,100,100,100,100,100,50,50,100,100,100,100,100,100,100,100,100,30,100,100,100,100,45,Female,USA,,No,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,75,100,0,60,5bf150273941490001fd47fa
07/05/2020 13:28,100,532,R_2vcPHXeoXIPPUVk,"I consent, begin the study",5e172ad9c2642a0345b911b7,41,95,100,1,0,99,50,50,73,100,57,50,8,50,50,33,0,99,68,99,97,96,97,32,93,87,100,96,64,90,60,76,12,100,66,100,98,98,97,37,81,93,85,95,76,65,5,57,6,91,12,92,15,80,97,60,Male,USA,,No,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,32,97,11,24,5e172ad9c2642a0345b911b7
07/05/2020 13:32,100,335,R_2dX5uk9EKGiYBJR,"I consent, begin the study",5a0b4f99c259f30001765cc1,100,84,100,100,67,32,0,80,100,100,74,69,67,92,85,100,80,75,69,100,25,38,64,75,68,68,81,73,86,69,85,72,86,68,28,37,68,87,67,69,75,69,71,66,88,81,82,30,73,74,59,64,71,19,78,21,Male,USA,,No,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,76,91,20,64,5a0b4f99c259f30001765cc1
07/05/2020 13:31,100,368,R_1HpkouRXXfhLTFH,"I consent, begin the study",5c5196cd9104840001d60b9f,50,100,100,0,100,100,100,100,50,54,50,50,50,100,50,0,69,84,61,86,64,82,67,91,89,50,85,67,66,78,93,77,14,79,66,86,63,79,76,71,82,60,88,73,69,73,91,74,14,82,100,100,88,88,89,27,Female,USA,,No,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,50,80,45,66,5c5196cd9104840001d60b9f
07/05/2020 13:27,100,665,R_1hSGSTsqMqrLuww,"I consent, begin the study",5baa535fa3c9170001156197,100,100,100,50,100,60,71,100,85,100,65,100,100,30,100,100,100,100,80,100,100,100,100,30,50,100,100,100,86,100,100,60,80,100,100,100,100,100,100,80,60,100,100,100,91,90,100,75,80,100,20,100,100,100,100,30,Female,USA,,No,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,60,35,50,60,5baa535fa3c9170001156197
