caseid,weight,sample,int_date,lang,cregion,state,usr,density,form,q1,q2a,q2b,q2c,q2e,q2f,q2gf1,q2hf2,q3,q4,q5a,q5b,q5c,q6,conf.external,conf.internal,q9f1,q9f1_code1,q9f1_code2,q9f1_code3,q12a,q12b,q13,evol1,evol2,evol.science3,q20f1,q21af2,q21bf2,q21cf2,global.warm.science,q24a,q24b,q24c,q24d,q24e,q24f,q25,q27,q28,q29,q30,big.bang.science,q33,q34,q35,q37,q38,gmo.science,q40,q41,knosct14,knosct15,knosct16,knosct17,knosct18,knosct19,knowledge.sum,sexz,agerec,educ2,scideg,hisp,racecmb,race3m1,race3m2,race3m3,race3m4,racethn,birth_hisp,usborn,marital,parent,citizen,relig,chr,born,attend,income,reg,party,partyln,ideo,hh1,hh3,eminuse,intmob,ql1,ql1a,qc1,believ,believ2,filter_$,agreement.science.MEAN,COO_1,COO_2,agreement.science.2MEAN,COO_3,COO_4,religion.2cat
207463,2.21428571428571,2,82114,2,1,36,U,5,2,1,1,1,1,9,3, ,3,1,1,1,1,1,1,1,1, , , , ,1,1,1,2, ,1, ,1,1, ,1,2,2,2,1,2,1,2,2,2,1,1,2,2,1,2,2,2,1,1,3,3,1,2,8,3,1,1,1,46,1, ,1,5,7, , , ,3,3, ,1,1,2,2, ,2,4,2,3,3,1,3,1, ,2,1, , ,2,1,1,1,1.25,.00108537645027549,.00127174719966617,1.5,.000209613614709927,.000254524371454788,1
207468,2.42857142857143,2,82014,1,1,25,S,5,1,1,1,1,1,3,1,1, ,1,1,1,1,1,1,1,2, , , , ,1,1,1,9, ,1,2, , , ,1,1,1,2,2,1,2,2,1,2,1,1,1,2,1,2,9,2,2,1,3,1,2,1,2,3,1,4,1,50,3, ,1,5,7, , , ,3,3, ,1,1,1,2, ,2,5,2,9,9,2,3,4,2,1,1, , ,1,1,1,1,1.25,.000222041220533833,.000265812254915899,1,.000502728015075221,.000472730669070649,1
207560,2.5,2,82114,1,2,18,S,3,1,1,1,2,2,2,2,2, ,1,1,1,1,1,2,1,2, , , , ,1,1,1,1,1,1,2, , , ,1,1,2,1,1,1,2,2,1,2,1,1,1,2,1,2,3,1,1,2,3,1,2,1,3,2,1,6,1,53,6,2,2,1,1, , , ,1, ,1,1,1, ,2, ,2,3,8,1,3,2,3,4,2,1,1, , ,1,1,1,1,1,.000703588132930234,.000844328965484344,1,.000232055807583946,.000214984806182078,1
207791,27.3571428571429,2,82014,1,2,26,S,4,1,2,2,2,3,3,3,2, ,1,1,1,1,1,2,1,2, , , , ,2,2,1,1,1,1,2, , , ,1,1,1,2,1,1,1,2,1,2,2,2,1,2,2,2,4,1,2,2,3,1,2,1,2,2,2,4,2,55,5, ,2,1,1, , , ,1, ,1,3,2, ,2, ,2,2,6,1,9,2,3,1, ,1,1, , ,2,1,1,1,1.25,.000153633240473922,.000178262098992901,1,.000332073987392432,.000255393937740716,1
208089,1.5,2,82414,1,3,24,S,3,2,2,3,3,3,2,2, ,4,2,2,2,1,2,2,2,1, , , , ,1,2,2,1,2,1, ,2, ,1,2,1,1,1,1,1,1,2,1,2,2,2,1,2,1,1,4,1,2,2,1,1,2,1,2,2,1,5,1,59,8,2,2,1,1, , , ,1, ,1,1,2, ,2, ,2,2,9,1,1, ,2,2,2,1,2, , ,1,1,1,1,1.5,8.7818158132517E-007,1.30181206453397E-006,1,.000818827210210796,.000694201262062512,1
208229,4,2,82114,1,3,12,S,4,2,1,2,2,3,4,4, ,3,1,1,1,1,9,1,2,2, , , , ,1,1,1,1,1,1, ,1,1, ,1,1,2,2,2,2,1,2,1,1,1,1,1,2,1,1,1,1,2,2,3,1,2,1,3,2,1,6,2,54,8,2,1,1,1, , , ,3,3, ,1,2,1,2, ,2,4,10,1,3,2,3,4,4,1,1, , ,1,1,1,1,1.25,.000148896808191561,.000174374603316312,1,.000284263032333098,.000249209729582222,1
208352,2.07142857142857,2,82314,2,1,36,U,5,1,1,1,3,1,1,1,1, ,2,1,1,1,1,2,2,2, , , , ,1,1,1,2, ,2,2, , , ,2,2,2,2,2,2,2,2,1,1,2,1,2,2,1,2,1,2,2,1,2,3,1,1,1,3,2,1,2,59,2, ,1,5,7, , , ,3,3, ,1,2,2,2, ,1,2,2,3,2, ,3,4,4,1,1, , ,2,1,1,1,2,.00093598097564602,.00114413047030069,2,.000469092392962772,.000523210849803658,1
208370,3.42857142857143,2,82214,1,2,39,U,4,1,2,3,2,4,3,3,3, ,2,2,2,1,1,2,1,1,1,98, , ,1,1,1,1,1,1,1, , , ,2,1,1,2,1,2,2,2,1,1,1,2,2,1,2,2,3,2,1,1,3,2,1,1,2,2,1,3,1,20,3, ,1,5,7, , , ,3,1, ,6,2, ,2, ,2,2,2,1,1, ,2,4,3,1,1, , ,2,1,1,1,1.5,6.51612188554206E-006,8.59059930523084E-006,1.5,1.13226519194201E-006,2.68078943311933E-009,1
208391,4.92857142857143,2,82214,1,3,13,S,4,2,1,2,2,2,3,2, ,3,2,1,1,1,1,2,2,2, , , , ,1,1,1,1,2,1, ,2, ,1,1,2,2,1,1,1,1,2,2,2,1,1,1,2,1,2,4,1,1,1,3,1,2,1,3,2,1,6,1,60,5, ,2,1,1, , , ,1, ,1,1,2, ,2, ,2,1,7,1,3,1,3,2,2,1,1, , ,2,1,1,1,1,.000976331206627267,.00117569470727692,1,.00041002972236044,.000328495744251886,1
208418,1.92857142857143,2,82414,1,2,26,S,5,2,2,2,4,4,2,3, ,2,1,1,1,1,1,1,2,2, , , , ,1,1,1,1,1,1, ,2, ,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,1,1,2,1,2,1,3,1,2,1,3,2,1,6,1,58,7,1,2,1,1, , , ,1, ,1,1,2, ,2, ,2,2,2,1,1, ,2,2,2,1,2, , ,1,1,1,1,1.5,8.37394016929263E-006,9.30567971544712E-006,1.5,7.91016665174196E-005,9.3788833074906E-005,1
208541,5.5,2,82214,1,1,34,S,5,1,1,3,3,3,3,3,9, ,3,3,1,1,1,1,1,1,1,1, , ,1,1,2,2, ,2,1, , , ,1,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,3,1,1,2,2,1,3,1,28,3, ,1,3,3, , , ,3,1, ,6,2, ,2, ,2,5,7,3,3,1,3,3,3,1,1, , ,2,1,1,1,1.75,.000361482393052976,.000431746486247938,2,.000923433247041485,.00095330844613992,1
208547,1.14285714285714,2,82214,1,3,12,S,2,1,2,1,1,1,2,1,1, ,4,1,1,1,1,2,1,1,1,2, , ,2,1,2,2, ,1,1, , , ,2,1,1,1,1,1,1,2,1,2,2,2,1,2,2,2,4,1,2,1,1,1,1,1,3,2,1,5,1,58,8,2,1,1,1, , , ,3,3, ,3,2,1,2, ,2,5,8,1,1, ,2,1, ,1,1, , ,1,1,1,1,1.5,2.16571744130033E-005,2.67395604223458E-005,1,.000588666614141289,.00068352973080359,1
208573,4.42857142857143,2,82414,1,3,13,R,1,1,2,3,1,4,3,4,3, ,3,2,1,1,2,1,2,1,1,98, , ,1,2,1,2, ,1,2, , , ,1,2,2,2,2,2,1,1,2,2,2,1,1,1,1,2,1,2,1,2,3,3,2,4,3,2,2,3,2,28,3, ,2,1,1, , , ,1, ,1,1,1, ,2, ,2,1,3,1,4,9,9,2,2,1,1, , ,1,1,1,1,1,.00213045864726178,.00254555707408424,1,.00165655456816079,.00109298796875854,1
208579,2,2,82414,2,1,36,U,5,2,1,1,1,1,1,3, ,1,4,1,9,1,3,1,1,1, , , , ,1,1,2,2, ,1, ,1,1, ,1,2,2,2,2,2,1,2,2,2,2,1,9,2,2,2,2,2,2,2,3,3,8,3,8,1,8,0,2,38,2, ,1,5,7, , , ,3,1, ,1,1, ,2, ,1,6,1,3,3,9,4,2,1,1,2, , ,2,1,1,1,1.33333333333333,.000793809867477145,.00089315335883602,1,.00354164670869583,.00407092388261688,1
208687,3.28571428571429,2,82214,1,1,9,S,4,2,2,3,2,3,4,2, ,4,1,1,1,1,2,1,1,2, , , , ,1,1,1,1,1,1, ,1,1, ,1,2,1,2,1,2,1,2,1,2,1,1,2,1,1,2,4,1,2,2,3,1,1,1,3,2,1,5,2,69,3, ,2,1,1, , , ,1, ,1,1,2, ,2, ,2,5,6,1,3,2,5,2,2,1,1, , ,1,1,1,1,1.5,4.72095186451218E-006,8.73257118121784E-006,1.5,1.29486949668769E-005,2.92535352485332E-006,1
208764,3.64285714285714,2,82514,1,3,51,S,5,1,2,2,2,2,3,2,3, ,1,1,1,1,1,2,1,1,1,7, , ,1,1,2,9, ,2,3, , , ,2,1,2,1,1,1,2,2,1,2,1,1,2,1,1,2,1,9,2,2,3,3,2,1,3,2,1,5,1,72,8,1,2,1,1, , , ,1, ,1,2,2, ,2, ,2,2,8,1,1, ,2,2,2,1,2, , ,1,1,1,1,2,.00220232122882878,.0026432089271589,2,.00231685064652799,.0020461534965663,1
208832,3,2,82114,1,2,39,U,5,2,2,2,1,4,4,3, ,3,1,1,1,1,1,2,1,9, , , , ,1,1,1,1,1,1, ,2, ,2,2,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,1,2,2,3,1,2,1,3,2,1,6,1,53,6,1,2,1,1, , , ,1, ,1,1,2, ,2, ,2,3,7,1,1, ,3,2,2,1,1, , ,2,1,1,1,1.5, , ,1, , ,1
208859,1.64285714285714,2,82114,2,1,36,U,5,1,1,3,1,3,1,3,1, ,3,1,1,1,2,1,1,1,1,2, , ,2,2,1,2, ,2,2, , , ,1,2,2,2,2,2,2,2,1,1,1,1,1,2,1,2,2,2,1,1,1,1,2,1,3,2,1,6,1,24,2, ,1,5,7, , , ,3,3, ,2,1,2,2, ,2,3,2,3,2, ,4,3,2,1,1, , ,2,1,1,1,1.25,.000250561600520504,.000334620799767428,1.5,.00014155132240918,.000115090920350888,1
208911,26.0714285714286,2,82214,1,2,29,S,2,2,2,3,2,3,4,3, ,4,1,1,1,2,1,3,1,2, , , , ,1,1,1,1,1,1, ,1,1, ,1,1,1,2,2,2,1,1,1,2,1,1,1,2,1,1,2,1,2,2,3,1,2,1,3,2,1,6,2,48,8,1,2,1,1, , , ,1, ,1,1,1, ,2, ,2,2,7,1,2, ,4,5,2,1,1, , ,1,1,1,1,1.25,8.4420607677629E-005,9.93555307686624E-005,1,.000208397730159952,.000231770455427954,1
208944,7.85714285714286,2,82114,1,2,17,S,3,2,1,3,1,3,4,4, ,3,1,9,1,1,1,1,2,2, , , , ,1,1,1,1,1,1, ,2, ,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,2,1,3,2,1,6,1,25,4, ,2,3,3, , , ,4, ,1,6,2, ,2, ,2,4,8,1,2, ,2,3,3,1,1, , ,2,1,1,1,1,.00100301769322128,.00122044350182892,1,.000459322599743409,.000347893132381544,1
209000,15.4285714285714,2,82114,1,3,1,U,2,2,9,3,3,4,3,4, ,4,2,1,2,2,2,1,2,2, , , , ,2,2,1,1,9,1, ,1,9, ,1,2,1,1,9,1,1,1,1,2,1,1,2,2,2,2,1,2,2,1,3,2,1,1,1,2,1,3,2,99,4, ,2,5,5, , , ,4, ,1,3,2, ,2, ,2,5,10,1,1, ,3,1, ,2,2, , ,2,1,1,1,1.5,.000344514639450606,.000419651952635412,1.5,.000149444287032641,9.67790922047142E-005,1
209020,15.5714285714286,2,82114,1,2,17,S,3,2,1,1,2,2,3,3, ,4,3,1,1,1,1,1,1,1, , , , ,1,1,1,1,1,1, ,1,2, ,1,1,1,1,1,2,1,2,1,2,1,1,1,2,2,2,4,2,2,2,1,1,2,1,2,2,1,5,1,27,3, ,1,1,1, , , ,3,3, ,6,1,2,2, ,2,4,3,3,3,9,4,5,5,1,1, , ,2,1,1,1,1.25,.000203361728428232,.000254174592921843,1,.000647089791907398,.000767418657279447,1
209038,6.71428571428571,2,82214,1,3,37,U,4,2,2,3,2,4,2,3, ,3,1,1,1,1,1,1,1,2, , , , ,1,1,1,1,1,2, ,2, ,2,1,2,2,1,2,2,2,1,2,1,1,2,2,2,1,1,1,1,1,1,3,2,1,4,2,3,3,0,1,34,3, ,2,2,2, , , ,2, ,1,4,2, ,2, ,1,5,3,1,1, ,4,2,2,1,1, , ,2,1,1,1,1.5,5.34910928613965E-005,4.41793399699807E-005,2,.00103183094491821,.00104439541638616,1
209062,8.85714285714286,2,82514,1,3,22,U,3,2,2,2,2,2,2,3, ,3,2,1,1,1,1,2,2,1, , , , ,2,1,1,1,2,1, ,1,1, ,2,2,2,2,2,2,1,2,1,2,1,1,2,2,1,2,2,1,1,1,3,2,2,2,2,2,1,3,1,57,3, ,2,1,1, , , ,1, ,1,1,1, ,2, ,1,4,6,1,3,1,3,4,2,1,1, , ,1,1,1,1,1.5,7.31941403521767E-005,8.85470282530832E-005,1.5,6.01323335006616E-005,2.02535878883278E-005,1
209116,5.21428571428571,2,82114,1,3,48,U,5,2,1,2,1,2,4,2, ,4,1,1,1,1,1,1,2,2, , , , ,1,1,1,1,1,1, ,1,1, ,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,3,1,2,1,3,2,1,6,1,21,4, ,2,3,3, , , ,4, ,1,6,2, ,2, ,2,6,8,3,1, ,3,4,4,1,1, , ,1,1,1,1,1.25,.000140214299699674,.000175540333422277,1,.000477806285107434,.000364661518153656,1
209159,2.5,2,82214,1,3,48,S,1,2,2,2,1,3,3,3, ,4,3,1,2,1,1,1,2,2, , , , ,1,1,9,1,2,9, ,1,1, ,9,2,2,2,2,1,1,2,1,2,9,2,9,2,2,2,1,2,1,2,3,2,1,3,3,1,1,2,2,56,5, ,1,1,1, , , ,3,1, ,3,2, ,2, ,2,5,6,1,2, ,4,1, ,1,1, , ,2,1,1,1,1,.00187607125734179,.00215830792341046, , , ,1
209208,1,2,82314,1,2,26,S,3,2,2,3,9,3,3,4, ,3,2,1,1,1,1,1,2,2, , , , ,1,1,2,1,2,2, ,1,2, ,1,2,2,9,1,2,2,2,2,2,9,2,2,2,9,2,4,1,9,3,1,1,2,1,2,2,1,5,2,22,3, ,1,1,1, , , ,3,1, ,6,2, ,2, ,1,4,3,1,2, ,3,2,2,1,1, , ,1,1,1,1,1.66666666666667,.000337024009347461,.000399632507455672,2,.00167349755099282,.00161275596345069,1
209298,2.57142857142857,2,82114,2,3,48,U,5,2,1,2,2,3,3,1, ,3,2,1,1,1,1,2,2,1, , , , ,1,1,1,2, ,2, ,1,1, ,2,2,1,1,1,1,1,1,1,1,2,2,2,1,2,2,1,2,2,2,2,1,2,3,3,3,1,4,1,20,3, ,1,1,1, , , ,3,3, ,6,2,2,2, ,2,2,5,3,1, ,2,5,3,1,1, , ,1,1,1,1,2,.00223447178969878,.0026814227189278,2,.00155492534540831,.00146050035713318,1
209306,3.28571428571429,2,82514,1,3,13,U,3,2,2,3,2,4,1,3, ,3,4,1,9,1,1,9,9,1, , , , ,9,9,9,9, ,9, ,1,1, ,9,1,2,2,2,2,9,2,1,9,9,2,2,2,2,2,3,2,2,1,9,1,2,8,2,2,3,3,1,73,3, ,1,2,2, , , ,3,2, ,4,2, ,2, ,9,9,5,9,2, ,9,2,2,2,2, , ,2,1,1,1,2, , ,2, ,.000614371416758696,1
209316,9.21428571428571,2,82314,2,3,12,U,4,1,2,2,3,3,3,3,2, ,2,1,1,1,1,1,2,2, , , , ,1,9,1,1,9,9,2, , , ,1,1,2,2,2,2,2,2,1,2,9,2,2,2,1,2,1,2,2,1,3,1,1,4,3,2,1,4,2,46,3, ,1,1,1, , , ,3,3, ,4,1,1,2, ,2,2,2,1,2, ,2,4,2,2,2, , ,2,1,1,1,1.66666666666667,7.19033790025641E-005,8.42246385109501E-005,2,.000692536278904597,.000571372736257848,1
209517,2.14285714285714,2,82114,1,3,48,S,1,1,2,2,1,4,4,2,3, ,1,1,1,1,1,1,1,2, , , , ,1,1,1,1,1,1,3, , , ,2,2,1,2,2,1,1,2,1,2,1,1,1,2,1,2,2,2,1,2,3,1,2,1,3,2,1,6,2,30,6,1,2,1,1, , , ,1, ,1,3,1, ,2, ,2,3,6,1,1, ,3,2,1,1,1, , ,1,1,1,1,1.25,5.05064401547063E-005,6.09075445597093E-005,1,.000192982513737582,.00021707001338488,1
209518,30.1428571428571,2,82414,1,1,33,R,2,1,1,1,1,2,3,1,2, ,1,1,1,1,1,9,1,1,1,2,35, ,1,1,1,1,2,1,2, , , ,1,1,2,2,1,2,1,2,1,2,1,2,3,2,1,1,2,1,2,1,3,1,2,8,3,2,1,5,1,62,7,1,2,1,1, , , ,1, ,1,3,1, ,2, ,2,3,8,1,3,2,4,3,1,1,2, , ,2,1,1,1,1.33333333333333,.000113849992586047,.000137873311129743,1,.000577464894178055,.000641370518984328,1
209609,11.0714285714286,2,82114,2,4,6,U,5,2,2,3,3,1,2,3, ,3,1,1,1,1,1,1,2,2, , , , ,1,1,1,1,1,1, ,1,1, ,1,1,2,2,1,2,2,1,2,2,2,2,2,1,1,2,4,2,1,2,1,3,2,4,1,2,3,2,2,33,1, ,1,5,7, , , ,3,3, ,2,1,2,2, ,2,2,2,3,3,2,2,4,2,2,1, , ,2,1,1,1,1.25,.000995178778837377,.00118324793794632,1.5,.000113430423367536,4.71532698077286E-005,1
209843,11.0714285714286,2,82114,2,4,53,U,1,2,2,3,3,4,3,2, ,3,1,2,1,1,1,2,2,2, , , , ,1,1,1,2, ,2, ,1,1, ,1,1,2,2,1,2,2,2,2,2,2,1,2,1,1,2,3,2,1,1,1,1,1,1,3,1,1,4,1,25,5, ,1,1,1, , , ,3,3, ,1,1,1,2, ,2,2,2,3,3,9,4,5,2,2,1, , ,2,1,1,1,1.5,1.52894287973061E-005,2.14000320910806E-005,2,.00131168684445783,.00122052843875733,1
209844,2.35714285714286,2,82114,1,4,6,S,5,2,2,1,1,3,2,4, ,3,1,2,2,1,2,2,1,2, , , , ,1,1,1,2, ,2, ,2, ,2,2,2,1,2,2,1,1,2,1,2,1,1,2,2,2,2,4,2,2,2,2,1,2,8,1,2,2,3,2,70,3, ,1,1,1, , , ,3,1, ,5,2, ,2, ,2,2,3,1,1, ,3,1, ,1,1, , ,1,1,1,1,2,.000812231051671713,.000959732124252672,2,.00066137928080555,.000526322812888947,1
209897,3.5,2,82414,1,4,6,U,5,1,2,9,1,4,2,3,3, ,4,9,2,9,1,1,1,2, , , , ,1,1,1,2, ,1,1, , , ,2,1,2,2,1,2,2,2,1,1,1,2,1,1,1,2,4,1,2,2,3,1,2,1,3,2,4,5,1,45,4, ,2,5,5, , , ,4, ,1,1,2, ,2, ,2,2,6,1,2, ,2,2,2,1,1, , ,2,1,1,1,1.5,9.04654347432165E-006,9.51147190613742E-006,1,.000309640307199464,.00028140079675217,1
209910,5.42857142857143,2,82114,1,4,6,U,5,1,9,9,1,1,1,1,1, ,2,1,1,1,1,1,2,1,1,35, , ,1,1,1,2, ,1,1, , , ,1,1,9,2,9,1,1,2,1,2,1,2,1,2,1,1,2,2,9,2,9,3,1,8,1,1,2,0,1,60,1, ,1,1,1, , , ,3,3, ,1,2,1,2, ,2,4,4,3,2, ,2,4,4,1,1, , ,2,1,1,1,1,.00680511966207193,.00800912569232329,1,.00631737760598241,.00478738122267952,1
209928,5.35714285714286,2,82314,2,4,6,S,5,1,1,9,2,9,2,2,2, ,4,1,1,1,1,9,2,2, , , , ,1,1,1,1,1,9,2, , , ,9,1,1,2,1,9,9,2,2,9,1,1,9,1,9,2,9,9,9,1,3,9,1,8,8,8,1,1,1,47,1, ,1,1,1, , , ,3,3, ,1,1,2,2, ,1,5,2,3,1, ,2,5,3,2,1, , ,1,1,1,1, , , , , , ,1
209937,3.35714285714286,2,82214,2,4,6,S,2,1,2,3,1,3,3,3,1, ,1,1,2,1,1,1,2,1,9,99, , ,1,1,2,2, ,1,2, , , ,2,2,2,1,1,1,2,2,1,2,1,1,2,1,1,2,3,2,2,2,1,1,1,1,2,2,1,4,1,56,1, ,1,5,7, , , ,3,3, ,1,2,1,2, ,1,3,4,2,3,1,3,2,2,2,1, , ,1,1,1,1,1.75,.000188088458354408,.000201643040369371,1.5,8.45134173912983E-005,3.02310000197379E-005,1
210014,12.0714285714286,2,82114,1,4,41,R,1,1,2,9,2,4,3,3,4, ,2,1,2,2,2,1,1,2, , , , ,2,1,1,1,1,1,1, , , ,1,1,2,2,9,2,1,2,1,2,2,2,2,2,2,1,3,2,2,1,1,1,2,8,3,3,2,3,1,68,3, ,2,1,1, , , ,1, ,1,1,2, ,2, ,2,6,3,1,3,1,4,2,2,1,1, , ,1,1,1,1,1.5,2.89380978563309E-005,3.4803768851169E-005,1.5,8.12262500771029E-006,1.52222603328151E-005,1
210051,8.85714285714286,2,82514,2,4,6,U,5,2,1,3,2,2,3,1, ,3,1,1,1,1,1,1,1,1, , , , ,1,1,2,2, ,2, ,1,1, ,1,1,1,2,1,2,1,1,1,2,1,1,2,1,1,2,2,2,1,1,3,3,1,1,3,2,1,4,1,35,3, ,1,5,7, , , ,3,3, ,1,1,1,2, ,1,3,7,3,2, ,3,4,2,1,1, , ,1,1,1,1,1.5,1.46782908403312E-006,1.23356259516468E-006,2,.000913936663604953,.000905474485179637,1
210099,1.71428571428571,2,82114,1,4,6,S,5,1,1,3,1,3,1,1,1, ,1,1,9,1,1,1,1,1,1,2, , ,1,9,1,2, ,2,2, , , ,9,1,1,1,1,1,2,2,1,2,1,1,9,2,2,2,9,2,2,1,1,3,2,3,1,2,3,2,1,47,6,2,2,3,3, , , ,4, ,2,1,1,2,2, ,9,2,10,3,9,9,3,4,2,1,1, , ,2,1,1,1,2,.0015923232876602,.00195398460942447,2,.00112301542395125,.00109080551139466,1
210170,4.14285714285714,2,82214,1,4,6,S,1,1,1,1,1,2,2,2,2, ,2,1,1,1,1,1,2,2, , , , ,1,1,9,1,2,1,1, , , ,1,2,1,2,1,1,2,2,1,1,1,1,2,2,2,2,4,9,1,2,3,1,2,9,3,3,1,4,1,52,3, ,2,1,1, , , ,1, ,1,6,2, ,2, ,2,6,1,3,3,1,4,2,2,2,2, , ,1,1,1,1,1.25,.00035731122607685,.00043002785747468,1.5,8.94792079919045E-007,3.80785815636254E-007,1
210426,5.64285714285714,2,82114,1,4,35,S,1,1,2,2,2,4,2,2,2, ,1,1,2,1,2,2,2,2, , , , ,1,1,1,2, ,2,2, , , ,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,2,2,1,2,2,3,1,2,1,2,2,1,5,1,33,3, ,1,5,7, , , ,3,3, ,6,1,2,2, ,2,4,5,3,3,2,3,7,4,1,1, , ,1,1,1,1,1.75,.000409375314758473,.000480762991260422,2,.00122383814447392,.00112190155536868,1
210429,4.28571428571429,2,82114,1,3,48,U,3,2,2,3,2,3,4,3, ,4,2,1,2,1,2,1,1,2, , , , ,1,1,1,1,2,2, ,1,1, ,2,2,2,2,1,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,3,1,2,1,3,2,1,6,2,21,4, ,1,1,1, , , ,3,1, ,6,2, ,2, ,2,3,4,1,2, ,4,4,3,1,1, , ,2,1,1,1,2,.00263410351736368,.00309533338601275,2,.00238639810237222,.00215212056602985,1
210461,2.92857142857143,2,82314,2,1,36,S,2,2,9,1,2,3,9,9, ,3,4,1,1,1,1,1,1,1, , , , ,1,1,2,1,2,1, ,1,1, ,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,4,2,2,9,3,1,1,2,3,3,2,2,1,40,1, ,1,5,7, , , ,3,3, ,2,1,2,2, ,9,5,1,3,3,9,3,8,2,2,2, , ,2,1,1,1,1.5,4.28156289606566E-005,5.1703905830028E-005,1.5,7.87857375679183E-005,.000102686634176812,1
210530,1.57142857142857,2,82414,1,3,12,U,4,2,2,1,1,2,2,1, ,1,1,1,1,1,1,1,2,2, , , , ,1,1,1,1,2,1, ,1,2, ,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,4,1,2,1,3,1,2,1,3,2,1,6,1,65,8,1,2,1,1, , , ,1, ,1,1,2, ,2, ,2,2,9,1,1, ,3,2,2,1,1, , ,1,1,1,1,1.5,8.70009915033246E-006,1.02395819980543E-005,1,.000351259277785665,.000321530527160479,1
210600,8,2,82314,1,3,12,S,3,1,2,2,1,4,3,3,2, ,2,1,1,1,1,1,1,1,9,99, , ,1,1,1,1,1,9,2, , , ,1,2,2,2,2,1,1,2,2,2,2,2,1,2,1,2,1,2,2,2,1,3,1,1,3,1,4,2,2,59,5, ,2,1,1, , , ,1, ,1,6,2, ,2, ,2,6,6,1,1, ,3,2,2,2,2, , ,1,1,1,1,1.33333333333333,.000323093340877562,.000366368094778252,1,.00128141983537729,.00140414799608128,1
210605,7.5,2,82414,1,3,13,S,4,2,2,1,2,2,3,4, ,1,2,1,1,1,1,1,2,1, , , , ,1,1,1,2, ,2, ,1,2, ,2,1,2,1,2,1,1,2,1,2,2,1,1,2,2,1,4,2,1,1,1,3,2,1,1,1,1,3,1,58,3, ,2,1,1, , , ,1, ,1,4,2, ,2, ,2,4,1,1,2, ,3,3,3,2,2, , ,2,1,1,1,1.5,7.73177440912858E-005,9.36249284147152E-005,1.5,6.26896838321739E-005,2.16267017222829E-005,1
210614,2.85714285714286,2,82214,2,1,36,S,4,1,1,2,2,2,1,3,2, ,1,1,1,1,1,1,2,1,1,4, , ,1,1,1,1,2,1,2, , , ,1,2,2,1,1,2,1,1,1,2,2,2,2,2,1,9,2,2,2,1,2,2,2,2,3,2,1,4,1,42,4, ,1,5,7, , , ,3,3, ,1,2,2,2, ,2,3,1,3,3,9,9,2,2,1,1, , ,2,1,1,1,1.5,4.07348817821478E-006,5.22911927412855E-006,1.5,3.56122511824119E-007,1.7469452162608E-006,1
210631,2.42857142857143,2,82214,2,3,12,S,4,1,1,2,2,2,2,2,3, ,1,1,2,1,1,1,2,2, , , , ,1,1,2,1,1,1,2, , , ,1,1,1,2,1,1,2,2,1,1,1,1,2,1,1,2,2,1,1,1,3,3,2,3,3,2,1,4,1,72,3, ,1,1,1, , , ,3,3, ,1,2,2,2, ,1,5,1,3,2, ,3,4,2,1,1, , ,1,1,1,1,1.25,.000674254445485125,.000822456572024729,1.5,1.41580495157637E-005,3.14131188366515E-006,1
210674,24.2142857142857,2,82214,1,3,47,R,1,2,2,3,3,4,4,4, ,4,2,1,2,1,2,2,1,2, , , , ,2,2,2,2, ,1, ,1,9, ,1,2,2,1,1,2,1,2,1,2,2,2,1,2,1,2,1,2,2,2,3,3,2,2,2,1,4,1,2,58,3, ,2,1,1, , , ,1, ,1,1,2, ,2, ,1,4,4,1,3,9,3,3,3,1,1, , ,2,1,1,1,1.25,.000834926131834855,.00094480607773392,1,.00186508887542525,.00199508107245184,1
210738,6.28571428571429,2,82214,1,1,34,S,5,1,1,3,2,2,2,3,2, ,3,1,1,1,1,2,1,1,1,18, , ,1,1,2,1,2,1,2, , , ,1,1,2,1,1,2,1,2,1,2,2,2,2,2,2,2,3,1,2,2,3,1,1,1,3,2,1,5,1,53,8,2,2,1,1, , , ,1, ,1,1,2, ,2, ,1,2,9,1,3,1,2,3,3,1,1, , ,1,1,1,1,1.5,3.37091604665388E-005,4.1856764837495E-005,1.5,.000149665167022432,.0001003468110835,1
210766,11.3571428571429,2,82214,1,2,26,U,2,1,1,1,1,1,1,1,1, ,1,1,1,1,1,2,2,2, , , , ,1,1,1,2, ,1,2, , , ,1,1,9,9,1,9,2,2,9,2,1,1,2,2,2,1,2,2,2,1,3,1,2,1,3,2,1,6,2,53,8,1,2,1,1, , , ,1, ,1,1,1, ,2, ,1,3,9,1,3,1,3,5,4,1,1, , ,1,1,1,1,1.5,2.63797397287602E-005,3.19460289255195E-005,1.5,.000140765776749731,.000166617190961483,1
