Q62,immigration_a,immigration_b,abortion_a,abortion_b,vote_a,vote_b,tax_a,tax_b,torture_a,torture_b,affirmaction_a,affirmaction_b,military_a,military_b,covidgov_a,covidgov_b,AC_a,AC_b,Q37_1,Q37_2,Q37_3,Q37_4,Q37_5,Q37_6,Q37_7,Q37_8,Q37_9,Q37_10,Q37_11,Q37_12,Q37_13,Q37_14,Q37_15,Q37_16,Q37_17,Q37_18,Q37_19,Q37_20,Q8,Q10,Q12,Q39,Q40,Q14,Q16,Q18,Q20,Q62,Q44_1,Q44_2,Q44_3,Q44_4,Q44_5,Q58,rid,age,gender,hhi,ethnicity,hispanic,education,political_party,region,zip
1,4,3,4,3,2,3,2,3,2,1,4,3,4,3,4,3,3,3,4,8,3,4,7,4,7,3,6,4,7,4,6,3,2,7,2,8,6,2,1,5,4,5,4,6,1,2,33,4,4,6,5,6,4,,5eb35d44-f0fd-0090-cb80-027102198cf4,33,2,13,15,2,6,1,3,79928
1,2,1,1,5,3,2,3,1,3,1,2,2,2,1,4,2,3,5,5,5,4,4,6,5,6,5,5,5,7,3,6,1,5,6,5,5,5,4,4,4,4,4,4,5,1,2,56,5,4,5,6,6,3,None ,5eb35cb9-aeee-d70d-ba95-f74a288610c3,56,2,7,1,1,6,2,3,20910
1,4,3,5,4,4,4,4,3,3,3,5,4,4,3,4,4,3,5,4,9,4,8,7,5,7,4,4,7,6,6,8,6,4,7,4,7,3,2,3,5,6,6,5,5,1,2,19,3,7,6,6,7,3,,5eb35d3d-3c52-a880-5cf5-7a0f0d91e1ec,19,2,18,2,1,2,1,2,44647
1,5,4,2,2,2,2,1,3,3,2,2,2,3,2,1,2,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,4,1,3,3,3,4,5,2,22,5,7,1,7,2,2,it was cool,5eb35dec-c49f-79b0-b3af-501c15ddda3b,22,2,1,1,1,2,7,2,45406
1,4,2,5,3,2,2,2,1,3,1,4,1,3,1,1,2,3,1,1,7,4,4,7,1,9,5,5,9,5,5,6,3,5,9,1,7,1,2,5,3,4,4,4,4,4,2,30,5,7,6,7,7,3,It was different and refreshing. ,5eb35b02-16b2-3b54-e642-50b894ab333e,31,2,6,1,1,2,7,4,96041
1,4,3,4,4,3,1,2,1,3,2,3,2,4,3,5,4,3,5,5,5,5,6,6,6,5,5,4,5,6,4,4,5,4,7,4,7,4,4,1,4,5,6,5,7,1,2,31,5,6,5,4,5,3,None,5eb35b64-66b4-4589-4d6e-ee27bbd24431,31,2,16,1,1,7,1,2,62220
1,1,3,3,2,3,4,4,4,3,4,4,1,4,4,4,4,3,5,3,5,3,6,4,2,4,6,4,3,7,4,7,7,4,6,7,7,4,7,1,5,3,3,3,5,1,2,20,"3,4,5,7",4,7,7,7,1,None,5eb35d9c-de58-3339-89d5-1e9b66be7f53,20,2,13,2,2,6,1,3,78245
1,5,3,4,3,3,3,1,3,3,3,5,3,3,3,5,5,3,5,6,6,6,7,6,6,6,6,7,6,7,6,6,6,7,6,6,6,7,6,4,5,7,7,7,3,1,1,31,"4,5,6",4,4,4,4,4,,5eb35e2f-6835-a9d5-232a-9ad08ff8d139,31,1,1,3,1,1,1,3,73055
1,5,4,4,4,2,3,1,2,5,5,4,5,5,5,1,5,3,5,9,8,8,7,8,9,8,6,8,8,6,4,7,9,9,9,6,8,8,8,1,5,7,7,3,6,1,2,23,5,2,6,6,3,7,,5eb35e4b-1cc9-fa47-5b6d-c4c156ca8405,20,2,1,1,1,4,1,3,77301
1,5,3,4,4,2,3,2,2,2,5,4,3,5,3,5,2,2,5,6,8,6,8,8,5,7,5,2,7,7,6,4,5,3,3,3,8,3,2,4,5,6,6,5,7,1,2,40,5,6,5,5,7,4,No comment,5eb35caf-80d1-759f-cc08-52e4d1244be8,40,2,10,1,1,7,1,2,68124
1,2,3,3,3,4,2,3,3,3,3,3,3,3,4,3,3,3,2,5,4,7,8,6,3,6,6,5,,5,5,6,5,6,5,5,4,3,5,3,2,4,6,2,5,3,1,20,5,3,4,4,6,4,H soaks d djdvdubs did d,5eb35ed3-98f2-5645-64d6-30300d11abd3,20,1,-3105,1,1,1,10,4,91730
1,3,3,5,4,2,3,3,3,2,2,3,3,5,4,5,4,3,5,2,7,3,8,8,6,7,4,8,7,8,7,7,2,1,5,6,3,3,4,3,5,6,6,6,5,1,2,21,5,5,7,7,7,2,none,5eb35d8c-ab8c-589b-5cbd-d2c50b85e602,21,2,3,1,1,4,1,4,95628
1,3,3,4,3,3,2,3,2,4,2,3,1,3,2,3,3,3,5,2,4,3,6,4,3,3,5,3,3,5,5,5,3,3,4,4,4,4,1,1,3,4,4,4,4,3,2,22,5,5,4,6,6,5,,5eb35def-9cc1-d13c-e93a-46c572cf8de2,22,2,4,1,1,2,5,1,17347
1,2,1,3,1,2,1,2,1,3,1,3,1,3,1,5,1,3,1,1,9,1,9,9,1,9,1,1,9,9,1,9,1,1,9,1,9,9,1,4,4,4,4,4,4,1,2,51,5,4,7,7,7,1,,5eb35d18-8323-b702-1759-8464950748fb,51,2,6,1,1,3,1,3,70343
1,3,1,2,1,2,1,1,1,3,1,4,1,3,1,3,1,3,5,8,3,1,7,8,1,9,5,5,4,5,1,7,1,2,5,1,8,5,1,1,1,4,4,4,6,2,2,24,5,7,6,7,6,3,,5eb35d95-a5c7-6488-30af-85477541052c,24,2,11,1,1,6,9,2,46237
1,3,3,3,3,2,4,3,1,2,2,3,3,4,1,4,2,3,5,3,7,7,1,3,6,6,3,3,2,5,6,5,5,5,3,4,8,4,2,4,5,4,4,4,6,1,2,57,5,2,7,5,7,4,the print needed to be darker,5eb35a60-6656-2d67-06a4-6ab6a53c97b5,57,2,6,1,1,4,1,2,50265
1,3,3,1,2,2,3,3,3,3,2,4,2,4,3,3,2,2,5,6,5,5,6,6,5,5,6,7,6,5,5,5,5,6,5,5,5,5,6,1,2,3,3,3,5,2,2,41,5,4,6,7,7,2,no,5eb35cb7-6653-5a17-b44c-8aaac0978821,41,2,14,1,1,6,9,3,32210
1,1,1,2,2,2,2,2,3,2,2,3,2,1,4,3,4,2,5,7,7,5,7,8,6,7,8,2,7,2,8,8,4,2,8,2,9,2,2,1,2,2,1,2,4,2,1,67,5,4,6,6,4,3,None thank you,5eb35c41-3832-17e3-df7e-d9667d78f4dc,67,1,17,1,1,2,9,4,95820
1,1,1,1,1,2,2,2,3,3,3,2,2,2,2,3,3,3,5,1,2,3,2,4,1,6,2,2,2,2,1,3,2,5,3,3,3,3,3,1,4,1,2,4,3,2,2,22,5,3,,6,2,3,No,5eb35e3c-8346-28da-44e3-a3ad7b62c46e,22,2,7,1,1,6,10,3,72764
1,5,4,5,5,5,5,4,3,2,5,5,5,5,5,5,5,3,5,5,7,6,9,9,6,9,5,1,2,5,9,6,5,1,7,1,9,2,2,2,5,7,7,7,6,4,3,55,5,1,7,7,7,4,no,5eb35dd4-920c-5bbe-d983-6879e5d9162f,55,2,1,1,1,6,6,4,97439
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eb35f05-d104-a5f4-69b6-6800d86040ff,21,1,1,1,1,2,4,3,36274
1,2,5,3,4,2,4,1,4,3,4,4,4,3,4,3,5,3,5,7,8,8,7,8,8,8,7,7,2,1,8,2,8,8,2,5,7,2,2,1,4,4,4,4,6,1,2,33,2,1,7,7,7,1,,5eb35d4e-d957-2356-32bf-eeab204eee60,33,2,13,4,1,6,2,1,7029
1,2,3,3,3,3,2,3,3,3,2,3,2,3,2,2,2,3,3,9,5,6,6,6,8,6,8,9,8,7,8,5,5,7,8,9,6,7,7,3,4,5,4,4,5,3,2,20,4,3,4,5,4,4,nope,5eb35e5f-0c2d-c7fa-be42-6fcd3eb90a36,21,2,1,15,2,7,4,4,91402
1,1,5,5,4,2,4,1,4,5,4,2,5,1,4,3,1,3,5,7,9,8,9,2,7,9,9,8,8,9,9,1,8,8,2,7,9,1,9,1,5,3,2,1,5,2,2,33,5,6,7,7,7,3,,5eb35c15-9aa9-a377-84b3-b44346ec5e15,33,2,3,1,1,6,10,2,69154
1,2,3,2,3,4,3,2,3,3,3,3,3,2,4,2,3,3,3,5,3,5,5,4,4,5,5,5,4,5,5,5,5,5,5,5,5,4,5,2,4,4,4,2,5,2,1,58,5,4,7,7,7,7,NA,5eb35e74-65a6-7f52-c627-ba2d969c5621,58,1,4,1,1,6,10,3,33040
1,5,1,5,1,2,1,5,1,2,1,2,1,5,1,1,1,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,4,2,1,22,5,1,1,7,7,1,"Good answer 
",5eb35e24-a4d9-93cd-28e1-4129e239fb76,22,1,1,1,1,2,10,2,48416
1,5,5,5,5,3,5,3,1,3,4,2,1,3,2,5,1,4,2,5,8,3,6,5,4,7,5,7,1,3,2,5,3,6,4,5,4,4,8,1,1,4,6,7,4,1,2,21,3,4,2,7,7,4,,5eb35e19-9ed9-43d0-77a9-ab501db0fb64,19,2,1,2,1,2,1,4,95757
1,3,1,3,1,3,1,2,1,3,1,3,1,3,1,3,1,3,5,5,,5,5,5,5,6,4,5,5,5,4,,4,5,9,5,,5,5,1,4,5,5,4,6,1,2,30,5,3,7,7,7,4,,5eb35e09-f146-7d4c-433d-49afb23b4ffa,21,2,5,1,1,6,2,2,60126
1,1,1,2,1,2,1,1,1,4,1,4,1,3,1,2,1,3,5,5,5,1,5,5,5,5,5,3,1,5,5,9,5,1,9,9,5,5,1,1,1,1,1,1,4,1,2,49,5,5,7,6,2,4,,5eb35d3f-b7cb-9cd9-7a64-1e69feec2778,50,2,7,1,1,2,2,3,70070
1,3,2,3,2,3,4,3,2,3,2,3,4,2,3,3,3,2,3,,,,,,,,,3,,,,,,,,,,,,4,6,6,2,,,,,,5,3,,,,,Yes,5eb35e41-60e8-6f8a-74a7-9bfb158dc84b,36,1,1,1,1,2,2,2,45227
1,1,1,2,1,2,1,2,1,2,1,2,3,2,1,3,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,2,2,1,5,3,1,67,5,4,7,5,4,1,about sneezing in my arm I am wearing a mask so I do it in the mask,5eb35e17-cc9e-985a-eb2e-05a8b465837b,67,1,3,1,1,4,5,1,12307
1,1,4,1,5,2,5,1,2,2,1,2,1,3,1,4,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,4,2,1,36,4,7,7,7,7,1,No,5eb35e59-610d-4264-7b65-ca600f818637,63,1,6,16,1,2,10,3,30625
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eb35f50-6390-a3f9-3b41-f7707e6b6267,26,1,1,1,1,1,10,3,70343
1,1,1,3,2,3,2,3,3,3,1,3,3,3,1,2,3,3,1,5,4,6,4,3,5,3,2,2,3,9,3,3,3,2,4,3,2,6,3,1,5,1,1,5,4,1,1,42,5,4,3,4,6,6,Good,5eb35ef3-c08d-d005-6ee5-bbb47f4f1fa4,42,1,1,1,1,2,10,3,28801
1,1,5,4,4,2,5,2,1,3,1,2,4,3,3,3,4,3,5,5,2,7,5,7,6,8,7,3,5,5,7,6,4,3,5,7,7,5,2,4,4,3,3,3,6,2,2,53,5,4,4,7,1,4,No.,5eb35bff-51ab-9bef-0c26-c8ac8897c05e,53,2,1,1,1,6,9,2,56401
1,4,1,1,5,4,2,3,1,3,2,4,1,5,4,4,1,3,5,6,4,3,2,6,5,7,6,6,4,4,5,5,3,2,7,1,4,4,1,3,3,5,3,6,5,1,2,20,3,1,7,7,7,4,nope,5eb35dc6-21f6-1b59-8e61-8c0dc3b9542e,19,2,11,2,1,4,2,3,22904
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eb35f51-91a9-3da2-c1d1-3f183ccdeea1,18,1,-3105,16,1,2,7,4,97132
1,3,3,5,3,3,3,3,3,3,4,4,3,2,3,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,7,5,6,6,6,1,1,39,5,1,7,7,7,1,,5eb35de6-9b7d-2840-d9d8-b4e148dbcdac,39,1,16,1,1,6,1,1,11204
1,1,3,3,3,3,5,2,4,3,3,4,4,4,3,3,3,3,5,8,8,7,7,7,8,5,8,8,2,8,7,3,8,2,9,8,9,2,5,1,4,4,4,4,6,3,1,33,5,2,7,7,7,2,"No thank you, it was thoughtful and well done",5eb35c19-7592-5b09-6b20-fb9bf4f3c46d,33,1,16,1,1,6,5,1,10011
1,2,3,1,2,3,1,2,1,3,2,4,2,3,2,5,5,3,1,4,6,6,,,6,8,7,6,3,6,5,8,,2,3,6,7,,2,1,5,4,4,3,7,3,2,57,5,7,7,7,7,4,,5eb35bdc-7ec7-2786-7bda-71939b0c032b,57,2,22,1,1,7,4,1,4276
1,3,3,3,3,3,2,3,3,4,2,4,4,2,2,4,4,3,5,,5,,,,7,,,,,,,,,,,,,,,4,1,4,4,1,6,2,2,33,2,1,7,7,7,3,Nice,5eb35d99-6c99-7707-6b72-46b2dce5f4d1,33,2,-3105,4,1,6,10,3,37363
1,1,1,5,1,2,1,1,1,2,1,2,1,3,1,3,1,2,5,5,9,9,5,5,5,5,5,5,9,9,5,9,5,1,9,9,9,5,1,5,7,4,4,4,7,2,2,66,1,4,7,7,7,1,None,5eb35a9a-07ea-5cd1-1c73-ba5e1be0ada8,66,2,14,1,1,6,10,1,2740
1,2,1,5,1,2,1,1,1,2,1,4,1,3,1,4,1,3,5,2,8,3,8,8,5,7,6,3,7,7,4,7,1,2,7,1,7,7,2,5,3,6,6,5,5,1,2,57,3,3,6,6,7,1,,5eb35d8c-d358-fc6c-27f1-a6f66563da71,57,2,9,2,1,4,1,3,29073
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eb35f4d-cbe3-0224-dac8-de833c9599f3,61,2,22,1,1,7,3,4,91405
1,2,3,5,1,4,3,2,2,2,5,4,2,2,3,3,2,3,2,5,6,6,4,7,5,3,5,2,6,7,6,7,2,3,7,1,5,6,3,3,2,2,3,2,3,3,3,21,2,3,4,6,2,5,👍,5eb35ee9-c18d-f75e-e9a0-e3b89395d633,21,1,-3105,16,2,2,1,4,95403
1,1,1,4,5,2,1,1,1,2,1,2,1,5,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,2,2,4,1,3,59,5,2,2,1,1,4,,5eb35de7-fee7-0c27-5540-d1592e40542b,59,1,1,1,1,2,2,3,35805
1,1,5,1,4,4,2,2,2,4,3,5,3,4,3,3,3,3,5,4,5,4,2,5,2,5,2,1,2,3,2,1,3,4,1,3,1,4,5,1,3,4,6,6,6,1,2,48,4,6,6,7,6,4,,5eb35d8c-7e0f-5328-818b-c31d929a7138,48,2,19,15,2,6,1,3,30078
1,3,3,3,5,5,5,5,5,2,5,5,5,3,3,5,5,5,5,5,7,8,5,9,9,6,9,1,1,1,9,1,5,1,5,1,7,1,9,4,4,2,1,1,5,1,2,27,3,4,7,7,7,2,,5eb35e1b-64e4-4dbe-2566-d13b620f5c4b,27,2,8,2,1,4,1,3,35226
1,1,1,2,1,2,5,1,1,3,2,3,1,2,1,3,2,2,5,2,9,3,5,6,1,8,2,3,8,5,1,7,1,3,7,1,9,3,1,1,1,4,4,4,4,5,2,48,5,4,5,7,7,6,,5eb35dc6-e979-5bed-d3b6-ca16579487bf,48,2,12,1,1,2,7,2,43953
1,5,3,5,4,3,1,2,1,2,3,4,1,4,1,4,4,3,5,3,6,4,6,7,7,5,4,6,6,4,7,4,2,2,7,2,7,6,2,1,6,4,4,4,6,1,2,67,5,6,7,7,6,1,thanks so much,5eb35dae-b096-a1d1-41f6-4c0b8377adda,67,2,16,1,1,6,1,2,46582
1,5,5,1,5,2,5,2,5,2,5,5,4,4,5,5,3,3,5,9,1,9,1,1,9,1,9,9,1,1,9,1,9,5,1,9,1,1,4,4,1,1,1,1,5,1,2,66,5,5,7,7,7,2,,5eb35e3b-bba5-8813-5f60-6714e0808ba2,66,2,14,1,1,3,1,4,98239
1,4,1,5,1,3,1,2,1,2,1,4,1,3,1,4,1,3,5,3,5,4,3,9,1,9,3,7,5,5,1,9,1,7,5,2,9,2,1,4,7,4,4,4,4,1,1,47,5,6,7,7,7,4,,5eb35dd3-2d77-8f67-b19f-872b876509e8,48,2,9,1,1,7,1,2,61832
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eb35f32-c084-9714-235a-75e3b90beb8b,47,1,20,1,1,5,9,4,59912
1,2,5,1,1,2,1,1,4,2,2,4,2,4,1,4,1,3,5,9,9,8,9,9,9,3,9,9,9,9,9,9,9,9,9,6,9,9,9,1,7,6,5,5,7,1,2,46,5,7,7,7,7,7,,5eb35ea5-12fe-040d-b8db-773cb2026690,47,2,21,1,1,7,1,3,37406
1,2,3,1,4,2,4,3,3,2,4,4,3,3,3,3,3,3,5,9,6,7,5,9,7,5,9,6,5,5,9,7,7,5,5,5,5,4,1,4,5,4,4,4,5,1,2,23,"4,5",4,7,7,7,4,,5eb35dcf-c973-a4fb-a997-7339cdcefdd7,23,2,9,15,2,4,1,3,79927
1,1,1,2,1,3,1,2,1,2,1,4,1,3,1,3,2,3,5,,8,7,8,5,,5,6,6,5,,3,8,6,5,7,5,6,6,5,1,2,4,4,4,4,1,2,63,5,7,6,7,6,4,No,5eb35a92-c57f-d618-c37a-e2ee206d2318,62,2,5,1,1,2,9,2,65755
1,3,2,2,2,3,5,3,2,4,2,4,2,3,2,3,2,3,5,7,7,8,7,7,7,8,7,7,8,8,8,8,8,8,9,8,8,6,7,2,5,5,5,5,6,2,1,41,5,4,5,7,6,5,The study was interesting and enjoyable for me.,5eb35d79-f0cf-2e17-6f64-d19566cc684a,41,1,11,1,1,6,10,4,87105
1,1,2,5,4,2,1,1,4,3,4,2,1,2,1,5,4,3,5,5,6,3,7,8,5,8,5,2,6,8,5,7,2,3,6,7,8,5,2,5,4,4,4,4,5,1,2,73,5,2,6,6,4,5,Too long,5eb35d60-3895-4485-a4e1-ca2fd33e826b,73,2,14,1,1,4,2,1,7024
1,3,4,3,4,4,4,4,3,2,4,5,3,5,3,5,5,4,4,4,3,4,4,4,3,4,4,3,4,2,4,4,3,4,4,4,4,4,3,1,6,4,7,7,7,3,2,20,8,1,1,1,1,1,No,5eb35edb-0093-b0cb-cd15-cf65870994f0,18,1,6,2,2,2,6,3,23704
1,5,5,5,5,3,2,4,3,2,4,5,4,5,5,5,4,3,5,6,9,1,9,9,1,5,1,1,9,8,1,9,1,1,9,1,9,9,1,1,1,6,6,6,4,3,2,23,2,7,7,7,7,3,,5eb35db2-fca6-fbe0-902d-c0c080366a88,23,2,3,10,1,2,2,4,95828
1,2,2,2,2,2,3,1,2,3,2,3,1,3,3,4,2,3,5,4,3,3,3,8,4,3,4,3,6,4,3,4,3,3,4,3,2,4,3,1,4,5,5,4,6,1,2,31,2,1,6,7,7,2,None,5eb35eab-18f9-08e7-68b6-ab2d73cbfbb1,31,2,19,4,1,6,2,1,12309
1,4,2,4,4,4,1,3,2,3,3,4,2,5,3,5,1,3,1,7,8,3,9,8,8,8,7,2,2,9,8,4,3,1,5,1,7,2,1,1,7,3,5,2,6,2,1,53,5,6,6,5,7,4,,5eb35e2c-4390-7770-e110-d2b2381407ae,54,1,21,15,1,6,9,4,94506
1,2,3,1,5,3,3,2,3,3,2,5,5,3,3,3,3,3,5,5,5,7,5,6,5,7,3,7,2,5,5,5,6,6,7,6,9,7,5,1,5,4,3,4,7,3,2,23,"3,6",5,6,7,5,3,Thank you so much,5eb35e62-906a-86c4-8d65-da19c55c597d,22,2,8,2,1,7,9,2,43147
1,1,2,3,2,3,2,1,1,3,1,4,1,2,1,4,1,3,1,5,5,4,8,8,8,6,4,7,8,6,5,4,4,6,5,4,4,6,4,2,2,4,4,3,5,1,2,51,5,4,4,7,6,4,,5eb35da4-d469-5afb-c169-a82bd8e0dbed,51,2,11,1,1,4,2,2,52761
1,1,2,3,1,2,1,2,2,2,3,2,2,3,3,3,2,3,1,4,6,4,6,6,4,6,4,7,6,6,4,6,5,6,6,5,6,5,4,4,3,4,4,4,5,2,2,71,5,5,5,5,4,5,,5eb35e29-e6ab-d34a-da8c-ba5e0d214b79,71,2,1,1,1,4,10,3,27041
1,3,4,2,2,3,4,2,2,3,2,2,5,3,3,4,5,3,4,8,8,9,9,8,6,6,8,8,9,8,8,9,9,9,8,8,9,8,9,1,7,7,7,7,7,1,2,56,5,7,7,7,7,7,Very good ,5eb35f09-17cc-af59-8922-2768fc1dd226,56,2,21,1,2,7,1,4,93619
1,3,2,4,2,2,4,1,2,4,4,3,2,5,2,4,4,3,5,8,8,5,4,5,6,4,6,4,5,4,3,2,3,1,5,5,4,1,4,2,4,4,6,4,6,2,2,46,5,2,3,3,5,2,"love the study, clear quesions",5eb35dc9-479c-12e3-6a6b-d996393fdbab,47,2,22,1,1,6,9,1,10019
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eb35fc3-c3f9-337f-7bad-e153c6f5cf42,18,1,2,1,1,2,10,3,77651
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eb35f9f-7e43-ed80-1053-36028427af65,29,1,14,1,1,4,7,1,1862
1,2,1,1,1,2,1,3,1,3,1,3,1,3,1,3,3,3,5,5,5,7,7,6,6,6,4,2,6,7,6,6,8,3,6,6,8,4,5,4,3,3,3,3,5,3,2,49,5,6,6,6,7,4,None,5eb35d66-9be2-a4e7-9852-5b1a3a052017,49,2,6,1,1,6,5,3,28651
1,3,1,3,1,2,1,2,1,3,1,4,1,5,1,5,1,3,5,4,6,2,5,8,3,6,5,3,7,5,2,8,2,2,6,2,7,5,1,2,5,4,3,5,6,1,2,49,2,4,7,7,7,4,none,5eb35e6c-0a91-55cf-3059-9e587e62b988,49,2,8,5,1,6,2,4,97720
1,1,4,2,1,2,4,3,2,4,1,3,2,2,2,3,1,2,5,5,5,5,5,8,5,5,5,5,5,8,8,8,5,5,5,8,8,5,1,5,5,2,2,2,5,3,2,60,5,4,7,7,7,4,Thanks for having me :),5eb35cbd-1c8e-cf48-0c42-a3529a549d9c,60,2,4,1,1,2,5,3,75604
1,4,3,5,5,4,3,3,3,3,3,4,3,4,3,4,4,3,5,4,6,6,8,6,6,5,6,8,5,5,7,7,6,2,7,3,8,6,4,1,5,5,5,3,6,3,2,45,5,5,6,5,6,4,,5eb35ec6-1d6f-bd80-8466-254f23d8c733,46,2,21,1,1,6,3,2,61614
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eb35f9d-50ba-fb22-ec1e-d4eccb4dabb9,52,2,8,1,1,2,10,1,17021
1,2,1,3,1,3,1,3,1,2,3,3,1,3,1,4,1,3,5,1,9,1,9,9,5,7,1,1,7,9,5,5,1,1,9,1,9,5,1,1,6,4,4,4,6,3,1,48,5,4,6,5,7,4,none,5eb35e03-a129-8515-5e3f-7cc61470cffd,48,1,9,1,1,6,4,3,27896
1,4,3,5,5,3,1,2,1,2,2,3,1,5,3,4,1,3,5,5,5,5,8,4,5,5,5,5,5,5,5,5,5,3,5,5,5,2,5,3,2,6,6,5,5,1,2,26,5,4,6,6,6,4,,5eb35b9f-f5e5-5deb-3b75-3b36ceea3d80,26,2,19,1,1,6,2,1,12222
1,4,1,3,1,2,1,4,1,3,1,4,1,3,1,5,4,3,5,5,6,4,7,6,5,6,6,6,6,8,6,8,5,3,7,4,4,6,5,1,5,5,6,6,5,1,2,19,5,4,7,7,7,1,no negative feedback ,5eb35dca-c097-5be8-0c13-96dcfbe937e4,19,2,2,1,1,2,2,3,37664
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eb35fbc-28fa-939b-211d-da3318f73a3f,76,1,12,1,1,6,4,1,12020
1,5,4,5,4,3,3,2,4,3,3,4,4,3,3,3,3,3,5,5,9,3,7,9,5,5,6,5,4,5,5,7,3,1,7,4,9,6,1,1,4,4,4,4,6,1,2,23,4,1,7,7,7,2,,5eb35ddf-1923-ef99-5b3a-aa32d9b4a690,20,2,-3105,16,14,2,1,1,10466
1,3,1,2,1,2,1,1,1,4,1,3,1,3,3,4,1,2,1,3,2,3,4,3,3,4,3,5,3,4,5,5,4,4,3,3,5,3,3,1,4,4,4,4,6,4,2,54,"3,4",4,7,7,7,2,This was short and sweet just the way I like it I enjoyed it and it really made me think about this whole situation thank you. Please send me more surveys at Ngrantrn2@gmail.com,5eb35e4e-298d-4c28-ef1c-1899d658c477,54,2,18,15,14,6,4,1,11226
1,2,2,2,2,2,2,3,3,4,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,3,4,35,5,4,4,4,4,4,No,5eb359fd-3bb4-79d5-b593-11f62847f205,35,2,3,1,1,2,4,3,33967
1,4,3,4,3,2,4,2,1,2,3,4,1,2,2,5,4,3,5,1,9,3,9,9,6,9,7,1,9,3,4,8,3,1,9,2,9,6,1,2,7,5,5,5,7,1,2,62,5,7,6,7,7,5,No,5eb35e08-4776-b242-5096-00931b0209fc,62,2,20,1,1,7,1,1,17529
1,3,1,5,3,3,1,3,1,2,1,3,1,5,2,3,1,3,5,5,5,3,6,9,5,5,5,5,1,5,6,6,4,1,5,5,9,5,1,3,4,5,6,6,5,1,2,21,5,4,4,7,6,7,This was good,5eb35d76-884e-1fc4-1120-f1df60196d22,20,2,-3105,1,1,4,1,2,44646
1,5,2,5,1,4,1,1,1,5,1,5,1,1,1,1,1,3,5,5,5,1,5,9,1,9,5,1,9,5,5,9,1,1,9,1,9,9,1,1,1,4,4,4,4,3,2,23,5,7,4,7,7,5,,5eb35da5-25b1-c1fe-69aa-646924098d59,23,2,8,1,1,2,4,3,22664
1,1,3,2,3,3,3,2,3,4,3,3,3,2,3,2,3,3,5,8,6,7,7,6,7,8,7,8,7,8,6,8,8,7,6,7,6,7,6,1,4,5,5,5,7,2,1,44,5,6,5,5,6,5,I love this study and I want to study again.,5eb35e1f-9e26-4dd2-69bd-5cdd74a7f2bf,44,1,20,1,1,7,10,3,33823
1,2,3,5,4,3,3,2,2,3,1,4,2,3,1,5,4,3,5,5,7,5,9,9,6,8,3,3,6,8,6,4,2,3,8,3,6,4,2,1,5,5,6,5,6,1,2,57,5,3,6,6,7,6,Well formatted,5eb35dd8-ae25-de21-f6cb-2d6cd2ca3619,57,2,7,1,1,6,1,4,85050
1,2,1,4,2,3,5,2,1,5,5,4,1,3,2,3,3,3,5,2,8,7,3,9,7,9,6,7,5,4,5,9,2,2,2,1,8,5,3,4,4,3,3,2,4,3,1,52,5,6,7,7,7,4,Very good study Thanks,5eb35bc7-ccdc-1c70-0f0f-cdf834a8da1a,52,1,1,1,1,2,3,1,2536
1,1,2,1,5,2,2,1,5,5,5,5,5,5,2,3,5,2,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,4,4,4,5,3,1,27,"2,4",7,7,7,7,7,None,5eb35e4d-1155-aa2a-4f3e-31b2c635b675,27,1,1,6,1,4,4,4,89074
